"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine"
2018-11-10,48.8,8.864241,50.12709,9.45571,2037.095,79.08137,6.333576
2018-11-11,53.64,13.57453,63.14893,9.7928,2026.426,77.1543,6.416045
2018-11-12,54.89,9.481719,167.1224,10.106,2046.643,82.99964,7.478666
2018-11-13,63.68,12.95759,156.6992,10.59767,1977.35,83.65281,7.034498
2018-11-14,60.16,11.02181,137.6341,10.73491,2047.594,82.32464,7.775376
2018-11-15,56.83,11.28151,154.5835,10.45199,2099.865,81.76838,7.929345
2018-11-16,62.6,10.76646,141.8937,10.84726,2077.748,82.45003,8.263436
2018-11-17,64.98,12.0869,67.47996,10.72363,1874.534,79.20215,7.324627
2018-11-18,56.7,4.052962,57.37174,10.36217,1823.472,77.07593,7.396919
2018-11-19,66.26,7.053677,193.3492,10.12285,1943.784,79.26747,8.250862
2018-11-20,64.55,8.095999,147.4949,9.782248,2058.523,80.7428,8.413025
2018-11-21,59.41,10.53896,145.9446,9.174074,2134.382,81.84521,8.265691
2018-11-22,60,5.632871,172.6678,9.236232,2050.186,82.26397,8.531067
2018-11-23,66.93,10.57948,165.111,9.752503,2059.56,83.65099,8.005495
2018-11-24,63.77,15.5002,85.85599,10.14186,2605.997,81.20572,8.112159
2018-11-25,53.89,10.23988,69.41362,9.967535,2362.305,78.37044,7.735298
2018-11-26,52.57,14.3478,82.04045,9.415498,709.82,83.00367,8.086383
2018-11-27,61.1,17.22718,156.7958,9.749618,2886.321,84.17344,7.539532
2018-11-28,58.22,18.70287,154.4981,9.889541,2976.653,84.45539,7.389439
2018-11-29,56.3,15.74755,149.4058,9.9721,2961.577,85.75713,7.177422
2018-11-30,61.04,16.30261,139.5721,10.383,2983.694,86.61579,7.594414
2018-12-01,67.2,14.9744,61.32103,10.52412,3445.891,81.88881,7.456901
2018-12-02,55.79,14.7728,41.15282,10.50708,3105.346,79.06657,7.13161
2018-12-03,49.62,13.20621,125.7871,10.50672,3820.133,84.38992,8.068753
2018-12-04,64.01,16.96337,165.7048,10.70883,3698.481,85.78001,8.128581
2018-12-05,63.75,16.56147,146.9825,10.46891,3607.157,87.05515,8.085143
2018-12-06,56.7,16.63818,94.32143,10.37618,3038.644,83.51225,7.589074
2018-12-07,64.23,16.39007,57.72556,10.09839,3545.943,84.01614,7.531546
2018-12-08,54.1,15.05399,65.20862,10.17388,3376.857,81.65559,7.296133
2018-12-09,64.23,17.82543,76.15085,9.991111,2977.042,78.55126,6.03328
2018-12-10,62.72,17.10723,131.5905,9.868239,3878.064,81.234,6.479672
2018-12-11,66.23,12.97188,165.8457,10.06146,3859.402,82.0389,5.770193
2018-12-12,62.93,9.153313,145.3308,10.29334,3374.136,81.65534,5.78526
2018-12-13,55,7.520812,79.86382,9.902405,3836.332,82.2806,6.073975
2018-12-14,52.16,15.27656,116.121,9.688214,3936.126,86.25314,5.303152
2018-12-15,66.3,12.55633,51.92927,9.429756,3848.126,83.91804,4.983759
2018-12-16,55.19,9.576568,38.5172,9.016286,3202.329,81.28939,5.371458
2018-12-17,52.08,14.96468,147.9508,8.785595,3983.645,86.75002,6.125029
2018-12-18,53,10.04766,117.8303,9.18139,4016.39,87.26597,6.455313
2018-12-19,53.58,12.50713,113.3876,9.185258,4039.719,86.96228,5.931541
2018-12-20,62.3,11.32036,120.9074,9.234616,4062.052,88.49932,5.216555
2018-12-21,59.95,13.17972,77.27832,9.738912,4146.423,89.27875,6.210503
2018-12-22,63.12,12.92591,84.09419,10.33621,3861.562,85.19091,7.372385
2018-12-23,66.25,14.19328,100.8663,10.17039,3089.491,81.94093,7.38037
2018-12-24,67.2,12.99822,122.3723,9.498128,3736.973,70.30818,7.601169
2018-12-25,67.2,11.68961,96.45603,9.098258,3004.819,63.33029,6.769759
2018-12-26,60.94,13.54397,137.7246,9.173633,3020.198,75.72185,7.508163
2018-12-27,68.52,13.47372,172.6098,9.091151,4066.373,82.57982,5.748489
2018-12-28,67.34,10.89418,132.3704,9.41302,3993.408,82.34691,5.725559
2018-12-29,61.61,14.48349,57.06665,8.779888,3636.49,81.34452,6.533329
2018-12-30,62.51,18.3285,66.52949,8.41994,3531.211,77.95668,7.350226
2018-12-31,63.93,19.11574,98.40277,8.725234,3836.678,69.14016,8.22595
2019-01-01,66.88,19.03774,102.405,8.43249,3181.766,65.18012,7.221274
2019-01-02,61.74,18.81939,101.0059,8.440714,3959.886,81.63771,7.836532
2019-01-03,62.01,16.81399,143.6402,9.215684,4407.091,88.04443,9.083021
2019-01-04,67.2,18.27144,182.5244,9.434681,4373.999,90.68025,8.914684
2019-01-05,71.68,19.53838,117.718,9.411312,3870.764,85.81353,7.076046
2019-01-06,63.75,19.98346,71.50756,9.39349,3493.238,83.43681,7.01448
2019-01-07,59.59,19.52762,120.2422,9.410737,4635.404,87.50351,6.618115
2019-01-08,59.59,19.05197,131.1043,9.069504,4755.844,90.4746,6.424795
2019-01-09,54.09,18.64674,93.39525,10.13054,4630.046,89.90014,6.494488
2019-01-10,58.6,19.96699,110.7014,10.44039,4975.863,91.18015,5.836066
2019-01-11,60.84,20.15521,142.3378,10.57792,5113.627,92.0244,6.208651
2019-01-12,67.18,19.39079,93.66818,10.64927,4609.656,87.52855,6.301514
2019-01-13,57.48,19.32768,81.64712,9.737021,4115.275,85.30282,6.213351
2019-01-14,60,19.56034,150.7639,9.818429,4635.49,87.71929,6.832216
2019-01-15,60,17.68626,204.5694,10.55672,4733.726,87.87804,6.252076
2019-01-16,70.16,12.6282,202.1235,10.30257,4009.047,88.63372,6.632802
2019-01-17,67.36,9.702755,171.4037,10.13093,4437.375,88.13647,6.742628
2019-01-18,68.1,12.07734,187.4933,9.927765,4638.427,89.59118,6.951119
2019-01-19,70.16,9.998615,104.0446,9.299624,4155.883,85.21841,6.796529
2019-01-20,66.69,12.71138,62.06052,8.808681,4018.464,82.06437,6.629958
2019-01-21,55.54,19.10747,143.965,9.298949,4162.536,86.39652,6.475252
2019-01-22,63.93,9.667386,131.81,9.569744,5049.043,87.71042,6.625279
2019-01-23,51.57,11.47102,50.9123,9.078308,5085.763,87.32818,6.465557
2019-01-24,50.91,13.54306,99.84774,10.0863,4912.013,87.25974,7.024429
2019-01-25,52.39,20.64429,107.2387,10.33032,4929.206,87.74399,8.552099
2019-01-26,60.73,22.10449,68.8732,10.27761,4057.69,85.09182,7.978325
2019-01-27,57.04,18.53588,27.62467,10.22967,3555.187,78.53378,6.829091
2019-01-28,45.33,18.33929,54.01062,10.49518,4435.085,85.09122,7.109491
2019-01-29,55,9.001145,96.17645,10.69819,4790.75,86.94305,7.666454
2019-01-30,48.51,13.95586,96.80028,10.61875,4736.535,87.99533,7.533417
2019-01-31,48.08,8.060942,46.04534,10.6826,4790.319,86.75794,8.310873
2019-02-01,47.07,13.84566,43.98214,10.57926,4331.836,86.83552,8.34613
2019-02-02,42.87,17.86199,37.10558,10.28718,4095.706,81.75216,6.198601
2019-02-03,46.39,22.78508,51.70315,10.17631,3939.58,82.2651,4.464389
2019-02-04,48.57,22.63966,137.9034,10.16171,4884.019,87.79644,7.627921
2019-02-05,58.3,23.6484,146.4528,10.36241,4806.519,87.9548,8.067036
2019-02-06,63.25,23.64821,143.7996,10.55745,4565.376,88.06757,7.697775
2019-02-07,52.91,22.79148,130.4833,10.44895,4538.937,89.26751,7.428127
2019-02-08,65,23.82138,109.4303,10.57187,4543.776,90.91002,7.191561
2019-02-09,60.02,21.8921,66.05239,9.850891,4015.7,84.03853,6.62077
2019-02-10,41.72,12.77557,30.7474,9.568653,3480.192,78.9732,6.625145
2019-02-11,45.1,20.9522,130.0092,9.996106,4347.388,85.58938,8.41485
2019-02-12,62.65,23.2833,152.3397,10.67106,4508.267,87.15098,8.140009
2019-02-13,63.93,24.99079,156.3753,10.73629,4477.204,86.01666,8.359842
2019-02-14,60.61,24.08716,121.5626,10.62199,4500.23,86.23988,8.011072
2019-02-15,49.11,22.59244,124.2035,10.86086,4410.418,89.01354,8.520197
2019-02-16,60.01,23.835,45.32117,10.63733,3804.581,83.55454,7.763836
2019-02-17,45.87,24.06236,33.53164,9.759756,3521.015,81.43297,7.207003
2019-02-18,51.46,17.71409,111.8939,9.228584,4376.464,84.38936,7.142151
2019-02-19,58.63,18.68464,150.9501,9.993241,4380.652,85.70894,7.947352
2019-02-20,59.44,21.72977,140.9138,10.35343,4353.264,86.64801,8.200073
2019-02-21,58.35,24.45341,116.3169,10.26842,4606.416,87.40568,8.232477
2019-02-22,55.06,26.45447,91.58703,10.15244,4436.64,88.31887,8.365593
2019-02-23,55.54,23.31815,62.15625,9.982363,3971.808,83.62281,7.798799
2019-02-24,56.03,25.99268,59.73351,9.695447,3478.939,81.44296,7.142961
2019-02-25,53.55,27.3567,99.21567,9.868432,4177.527,85.05975,8.325849
2019-02-26,56.01,27.7089,81.31251,10.06356,4162.492,85.1312,8.380467
2019-02-27,48.58,27.15351,76.08615,9.95345,4275.936,83.84395,7.464963
2019-02-28,53.5,24.72004,79.41205,10.29637,4232.737,86.41936,7.296862
2019-03-01,55.03,23.91036,78.24646,9.554793,3602.231,86.90427,7.526902
2019-03-02,54.46,26.53205,53.89453,9.093834,3639.643,82.29884,7.137551
2019-03-03,56.5,25.50701,49.59396,8.779706,3460.709,78.57202,6.387256
2019-03-04,30,19.61233,60.18757,8.69152,4000.32,81.86014,7.01996
2019-03-05,55.33,15.93745,81.9638,8.804061,3984.336,84.03111,8.050599
2019-03-06,36.08,11.45262,41.68192,9.105738,4019.803,81.53617,7.563712
2019-03-07,39.67,23.33885,90.34501,10.46831,4073.804,85.89118,7.278065
2019-03-08,54.79,22.89142,116.6018,11.04794,4043.434,87.9726,7.012227
2019-03-09,56.56,28.22881,71.30905,10.78221,3775.679,83.58336,5.041982
2019-03-10,52.35,27.95939,47.03078,10.83421,3253.003,79.45298,5.569338
2019-03-11,49.91,28.57981,92.41573,10.94347,4182.02,84.55558,6.592286
2019-03-12,55.25,28.24194,80.87456,11.01108,4090.133,85.0443,6.215693
2019-03-13,40.69,26.81243,46.61264,11.02219,4312.31,84.41794,6.578853
2019-03-14,51.33,30.03246,98.58926,11.20246,4238.352,84.96613,6.330393
2019-03-15,54.38,30.6636,118.1475,11.20805,4310.712,86.41618,7.644217
2019-03-16,57.05,30.32765,70.18218,11.14356,3609.317,83.02647,7.625894
2019-03-17,51.05,28.02057,41.0218,10.28255,3241.987,77.10146,5.626831
2019-03-18,40,25.57701,78.36385,10.44505,4002.782,83.23272,5.784127
2019-03-19,50,25.1366,57.59813,9.870946,4413.053,83.3772,5.952562
2019-03-20,44.01,27.34318,88.2282,9.927836,4623.091,84.45431,5.850436
2019-03-21,49.07,30.46697,103.7162,10.14566,4462.517,87.26051,5.254341
2019-03-22,56.39,29.92898,108.0315,10.13978,4392.576,87.43433,5.105834
2019-03-23,55.26,24.31945,88.10725,9.939646,3828.298,83.14728,5.21643
2019-03-24,43.43,26.69302,70.6684,9.540152,3276.288,79.52084,6.6379
2019-03-25,39,29.89525,65.6912,9.567024,4011.725,83.10857,7.892838
2019-03-26,34.85,29.47467,40.30766,10.08863,4094.539,83.26434,8.02218
2019-03-27,37.33,32.2015,65.68923,10.05667,4078.685,85.78113,8.23331
2019-03-28,49.42,32.24847,98.40707,9.933257,4107.369,87.14026,8.496923
2019-03-29,53.04,29.20445,111.1556,9.298142,4163.443,88.62891,7.643527
2019-03-30,54.03,28.29566,110.2764,9.121668,3835.081,83.29152,7.297924
2019-03-31,54.54,13.89409,112.4235,8.376256,3198.096,77.30055,6.470219
2019-04-01,59,16.94886,178.6706,8.592932,3907.872,82.56572,7.614582
2019-04-02,59.82,23.75922,160.7481,8.772946,4067.236,82.73181,7.26355
2019-04-03,56,26.20909,90.13143,8.607082,4248.375,83.92578,6.902683
2019-04-04,54.06,31.14506,130.1922,9.005646,4333.305,86.22596,7.213712
2019-04-05,53.57,15.03957,107.7905,9.090822,4354.085,86.83053,7.378116
2019-04-06,51.51,18.38161,41.85403,9.030151,4005.59,82.4349,6.485192
2019-04-07,51.51,19.23357,52.60873,8.683582,3663.231,80.7705,6.624026
2019-04-08,54.99,18.57404,125.0255,8.948564,4447.743,85.94905,7.163649
2019-04-09,50.94,21.8955,94.68068,9.568726,4349.937,85.6935,6.545171
2019-04-10,42.7,22.91679,108.7514,9.650575,2988.619,87.03761,5.341264
2019-04-11,55.12,29.48964,127.9569,9.804166,4216.924,88.6722,5.706334
2019-04-12,58.58,33.64343,120.3705,10.734,4192.302,89.48216,5.665526
2019-04-13,60,33.49485,107.0335,10.88829,3885.062,84.60791,5.264068
2019-04-14,57.95,28.51204,86.13318,9.537618,3584.52,80.29057,6.63205
2019-04-15,59.53,25.10934,90.1787,9.397967,4356.331,83.41751,6.613902
2019-04-16,59,31.45198,147.3042,9.5319,4324.234,85.25145,7.327863
2019-04-17,55.55,19.28218,84.19196,9.616572,4384.972,83.37595,7.562667
2019-04-18,59.47,10.85133,122.2559,10.22009,3900.442,83.38341,5.475788
2019-04-19,53,12.72853,69.94559,10.79854,3757.536,77.67494,5.502805
2019-04-20,35.48,15.10215,56.95675,10.4221,3835.598,73.42959,6.266946
2019-04-21,40,12.53606,78.93639,9.871382,3699.648,74.08227,6.128182
2019-04-22,58.58,19.27463,127.1813,9.069441,3909.73,80.79762,7.652406
2019-04-23,47.48,17.29491,90.08903,8.895515,4682.449,82.9886,7.840072
2019-04-24,40.51,17.85136,47.78328,8.117213,4759.905,82.97045,7.86843
2019-04-25,29.1,20.82955,47.49896,8.119331,4700.505,78.19337,7.214173
2019-04-26,37,31.79416,92.71354,8.859586,4671.692,85.27746,5.348899
2019-04-27,58.3,34.05371,92.64719,7.989507,4272.955,82.4661,5.66577
2019-04-28,56.73,33.49924,75.44431,7.664574,3716.798,81.15895,6.514648
2019-04-29,57.79,31.10412,143.003,7.868448,4537.556,84.97553,7.453997
2019-04-30,59.23,31.50923,139.19,7.873376,4675.622,85.81412,7.718103
2019-05-01,57.63,29.86137,76.21591,8.012479,3859.358,79.50766,7.007928
2019-05-02,38.9,30.16579,92.14215,7.885353,4570.561,83.09519,6.228452
2019-05-03,52.44,27.12843,110.659,8.059499,4814.164,85.13245,7.182994
2019-05-04,54.1,32.2819,85.07235,8.005413,4309.675,79.89902,7.375829
2019-05-05,35.19,33.16738,65.84528,7.864924,4028.011,75.24822,5.851142
2019-05-06,54.7,31.25926,171.6773,7.983408,4877.626,83.66475,7.193697
2019-05-07,55.59,27.55025,162.9993,8.268969,4882.81,82.15979,6.901783
2019-05-08,44.18,20.35411,67.90304,8.210898,4722.623,78.97908,5.7264
2019-05-09,33.92,22.03857,109.8242,8.557728,4848.509,82.07993,6.78631
2019-05-10,40.1,28.53385,120.5924,8.778579,4909.94,82.58092,5.468275
2019-05-11,54.89,33.02532,127.4407,8.823903,4658.083,80.67787,6.175819
2019-05-12,39.56,34.27869,65.06931,8.56515,3943.383,76.58826,6.356578
2019-05-13,39.87,34.21213,125.2437,8.938155,4701.715,82.73623,8.13899
2019-05-14,43.76,34.38883,165.7468,9.539697,4696.704,83.26533,7.904107
2019-05-15,52.75,32.99297,178.7692,9.949924,4726.166,82.12939,7.971625
2019-05-16,57.5,30.98279,158.6823,10.1446,4727.16,83.62293,8.058531
2019-05-17,39.28,24.25189,88.54867,10.10069,4752.864,85.22486,6.442111
2019-05-18,49.5,28.75021,118.7663,9.95734,4306.996,82.0305,5.817943
2019-05-19,55,29.46038,124.9385,9.954141,3916.642,80.13937,4.826177
2019-05-20,47.57,30.68394,186.9621,9.743087,4759.042,83.80601,6.420466
2019-05-21,58.77,29.24727,192.4422,9.671553,4820.083,82.45687,6.370032
2019-05-22,59.27,32.31471,210.476,9.966644,4818.83,82.09752,6.322073
2019-05-23,58.9,28.36391,205.9825,9.207325,4914.432,83.473,5.635741
2019-05-24,50,24.12152,153.6295,9.260618,4876.243,84.94476,5.873585
2019-05-25,42.3,29.65946,103.5473,9.882811,4308.725,81.47516,5.282086
2019-05-26,44.17,32.89521,98.95179,9.706695,3972.283,80.64104,5.44265
2019-05-27,54.61,31.91164,163.8127,9.953677,4827.817,84.00706,5.839771
2019-05-28,42,32.71433,148.0695,9.787847,4912.056,84.31722,6.262583
2019-05-29,45,34.24785,151.4663,9.629106,4879.526,84.38405,7.269169
2019-05-30,51.89,34.85912,190.1034,9.21053,4877.626,83.46891,6.169602
2019-05-31,56.28,34.69285,202.2139,9.503981,4941.647,83.39735,7.411897
2019-06-01,59.21,34.17482,182.9972,9.515219,4702.493,80.49349,6.845278
2019-06-02,55,32.6281,175.9165,9.288709,4316.113,78.10094,6.098583
2019-06-03,56.63,31.45287,220.4732,8.957304,5058.806,83.2484,7.018641
2019-06-04,57.72,31.75693,201.0613,9.272825,5036.083,82.89609,7.359222
2019-06-05,45.82,29.24329,168.7963,9.462552,5100.71,84.24389,6.285257
2019-06-06,52.84,32.69017,152.6776,9.531319,5107.882,83.17119,6.752665
2019-06-07,35.77,32.89621,150.056,9.618902,5085.504,84.21283,7.116356
2019-06-08,56.03,31.06508,165.3539,9.721466,4903.546,81.22221,5.651239
2019-06-09,46.07,30.00149,133.1997,9.307373,4833.647,78.39518,4.843315
2019-06-10,44.17,32.96846,136.8103,8.959855,5188.018,82.27264,5.519477
2019-06-11,44.04,28.41287,144.1288,8.289202,5135.789,84.37623,6.438019
2019-06-12,49.89,33.38316,176.3048,8.880538,5112.547,84.99011,7.149939
2019-06-13,45.86,30.31989,168.7192,9.283041,5131.772,84.55903,8.008222
2019-06-14,49.95,31.27801,175.4881,9.83902,5134.147,84.61515,7.442584
2019-06-15,48.86,34.72328,153.2685,9.37679,5294.591,80.18063,6.605229
2019-06-16,51.45,28.10808,146.6857,9.189506,4879.095,78.54021,6.308538
2019-06-17,51.69,32.94101,222.5836,9.264177,5275.541,82.40367,7.859572
2019-06-18,51.45,32.2795,163.9132,9.808811,5202.791,82.31979,7.289975
2019-06-19,44.93,28.86099,211.4139,9.784632,5350.407,81.50864,7.733771
2019-06-20,50.1,28.69895,204.0875,9.958915,5579.885,82.03443,7.727199
2019-06-21,45.93,30.98221,200.8872,10.21346,5621.659,82.85216,6.906149
2019-06-22,49.86,31.42421,174.7878,10.04547,5431.882,78.70483,7.087637
2019-06-23,45.01,29.75157,121.3828,9.571006,5253.25,75.818,6.707163
2019-06-24,51,26.57503,202.4692,9.162235,5721.494,78.67534,7.557979
2019-06-25,52,30.13487,238.9954,8.358733,5753.333,78.03793,8.705773
2019-06-26,49.45,30.94856,206.5261,9.61526,6130.512,76.48965,9.017731
2019-06-27,51.6,29.57844,215.9689,10.36,6211.339,76.83225,8.836557
2019-06-28,53.19,32.12804,261.2031,10.63377,6243.436,79.7358,7.929877
2019-06-29,51.45,32.55469,229.2709,10.69171,6206.501,76.39492,6.124504
2019-06-30,47.4,32.60128,173.42,10.66926,5631.898,75.43809,4.984107
2019-07-01,50.36,31.12799,226.6954,10.5483,6332.342,79.60083,5.171575
2019-07-02,50.66,31.93823,240.3611,10.90902,6447.212,80.35402,4.791459
2019-07-03,51.53,32.88436,245.2072,10.84564,6445.915,79.27895,4.190623
2019-07-04,53.88,30.76456,246.2524,11.10244,6591.801,79.10432,4.430153
2019-07-05,58,34.28252,253.001,11.28833,6585.97,80.7329,4.99066
2019-07-06,58.08,29.59881,235.0331,11.3398,6516.936,77.39549,4.274554
2019-07-07,56.78,29.85238,196.1008,11.13779,6532.186,75.26325,3.968604
2019-07-08,47.75,26.83817,225.0451,10.9677,6379.387,79.10623,4.267153
2019-07-09,54.47,31.69818,236.2902,11.05287,6945.394,79.5294,4.438905
2019-07-10,51.12,34.3113,254.7616,11.11085,6726.024,78.90698,5.32655
2019-07-11,55.97,35.07619,272.5443,11.31671,6661.137,78.51345,6.144452
2019-07-12,58.29,26.84962,287.8209,11.39279,6710.472,79.54585,5.483221
2019-07-13,58.21,29.54548,215.632,11.12236,6673.19,75.33512,4.451286
2019-07-14,54.41,33.91275,167.8935,10.9109,5871.269,74.18736,3.986336
2019-07-15,56.89,34.78668,229.4352,10.55664,6681.182,78.70726,3.63505
2019-07-16,52.76,33.81988,234.5861,10.83522,6582.644,79.97091,3.830182
2019-07-17,54.99,31.27759,235.113,10.77647,6160.925,81.60772,3.688647
2019-07-18,56,35.26302,259.2019,10.99553,6317.654,82.34968,4.659322
2019-07-19,53.67,34.81843,264.361,10.8359,6580.18,82.74763,4.85479
2019-07-20,53,33.67774,238.1656,10.31508,6624.505,79.61387,4.270614
2019-07-21,50.28,33.05145,195.4634,10.16235,6592.623,77.25551,3.706517
2019-07-22,57.17,32.94012,253.6571,9.761211,6060.7,78.86167,4.648185
2019-07-23,56.02,31.93212,276.8049,8.77713,6580.008,79.23928,4.406934
2019-07-24,55.21,33.53765,303.5971,8.862531,6535.555,80.79937,4.52831
2019-07-25,50.68,33.60463,282.2404,9.482413,6501.341,80.30514,4.204039
2019-07-26,54.91,30.8564,274.7951,10.09688,6578.107,82.0588,3.82935
2019-07-27,52.06,27.46935,176.526,10.21328,6425.654,78.6427,3.856942
2019-07-28,48.14,35.35472,178.3598,10.24098,6384.27,75.90352,3.875625
2019-07-29,54.3,36.21606,224.251,9.767338,6551.668,80.98807,4.286041
2019-07-30,44.61,35.88899,221.8997,9.678718,6291.087,81.44692,4.663948
2019-07-31,50.17,30.38965,228.5637,10.46501,6298.776,81.92822,5.095011
2019-08-01,50.15,33.28675,279.1034,10.7272,6436.799,81.10256,4.918954
2019-08-02,50.95,35.62633,276.0916,10.7766,6415.589,80.80711,4.714955
2019-08-03,51.33,34.87194,251.0151,10.81004,6424.92,76.25114,2.876348
2019-08-04,51.2,34.65178,214.3135,10.80109,6118.892,73.12759,2.328851
2019-08-05,51.49,34.80643,271.5212,10.32138,6289.92,76.76469,2.947355
2019-08-06,51.79,32.63866,283.2249,10.20213,6496.156,77.00519,2.36348
2019-08-07,49.76,22.84485,285.2217,10.67477,6521.602,78.06448,3.377784
2019-08-08,50.5,34.03345,246.7446,10.54999,6435.979,78.09324,3.867355
2019-08-09,42.6,32.20655,203.6817,10.73124,6542.727,78.06829,3.637985
2019-08-10,48.53,34.92693,219.2903,10.8822,6388.416,76.66549,2.378039
2019-08-11,47.25,32.38881,165.3267,10.64789,6357.787,72.71506,2.762722
2019-08-12,42,34.27744,189.6406,9.257567,6355.022,76.24762,3.708712
2019-08-13,38.45,32.66247,212.5604,9.456743,6334.934,77.38185,4.236714
2019-08-14,46.56,35.81635,231.1881,9.838621,5991.365,77.75592,4.330217
2019-08-15,45.9,35.06228,195.9636,10.30958,5836.58,73.89311,3.651572
2019-08-16,46,35.48698,225.882,10.55084,6421.291,74.39395,4.495078
2019-08-17,45.27,35.45894,200.7837,10.43913,6293.16,70.8723,3.523612
2019-08-18,42.8,34.25574,154.3571,10.42407,6324.523,68.3035,3.311489
2019-08-19,40,31.32213,204.7788,10.3324,6402.888,74.88504,3.491811
2019-08-20,35.58,30.39194,197.2455,10.41363,6447.298,75.40681,3.265751
2019-08-21,34.36,25.95457,239.9551,9.693799,4889.851,75.78064,2.65244
2019-08-22,41.81,36.00887,239.3513,10.36339,6155.957,75.74003,3.618589
2019-08-23,41.09,36.08893,247.7904,10.82122,6065.798,77.37024,4.052237
2019-08-24,44.01,35.25247,236.9248,10.72097,5835.24,74.16101,3.4854
2019-08-25,43.6,31.90553,176.3215,10.47344,5744.434,69.44579,3.152899
2019-08-26,45.75,22.42316,258.0586,10.03965,5628.959,75.43812,4.835433
2019-08-27,50.69,29.83684,323.3272,9.967798,3001.018,79.24193,4.896907
2019-08-28,51.59,34.94221,326.8135,9.830422,3838.839,78.16542,5.519554
2019-08-29,50.99,30.77229,306.9316,9.87334,6137.035,78.70152,5.040493
2019-08-30,50.29,32.15208,297.4634,10.83184,6204.254,79.94605,5.460925
2019-08-31,48.29,32.82725,227.6342,10.65194,5432.529,76.28144,3.791168
2019-09-01,46.53,29.45152,160.0565,10.82731,5322.413,73.24695,3.478188
2019-09-02,33,30.95992,176.9011,10.6558,6442.676,78.57408,4.909002
2019-09-03,33.75,33.99232,252.9194,10.55963,6391.785,80.43137,6.003738
2019-09-04,46.19,33.01254,245.7677,10.45989,6120.015,81.22717,5.563091
2019-09-05,38.77,30.14336,141.7106,9.718669,6141.83,80.25939,6.383174
2019-09-06,31.75,32.15355,139.1108,10.20198,5947.473,81.21773,5.926788
2019-09-07,32.01,30.72599,111.7699,10.71062,5323.321,75.22807,6.086714
2019-09-08,34.46,28.37914,140.0596,9.807254,4841.64,72.73146,4.280393
2019-09-09,46.77,30.83384,227.5467,10.13377,5700.499,79.03717,4.08312
2019-09-10,33.01,30.80772,87.86188,10.34417,3746.002,78.77298,5.860861
2019-09-11,31.25,24.96483,89.08395,10.14704,2909.303,79.73041,5.423799
2019-09-12,32.9,22.53841,159.3409,10.0295,4493.924,82.90822,5.534161
2019-09-13,33.8,16.65758,161.7416,9.855407,2820.743,82.95954,5.79909
2019-09-14,39.7,17.49534,128.8361,10.02154,3264.409,77.65771,5.004699
2019-09-15,40,22.56639,141.449,9.256279,5202.36,74.68116,4.392198
2019-09-16,44.86,26.71418,269.9952,8.908959,5809.363,78.07395,6.112774
2019-09-17,50.51,26.32661,272.5148,9.195902,5712.336,78.57406,5.693122
2019-09-18,50.4,32.05814,271.568,9.82334,5455.728,79.56442,6.381298
2019-09-19,50.34,31.71216,275.4265,9.946842,5701.838,79.70358,5.977212
2019-09-20,50.34,19.58799,257.6772,9.903252,3767.343,81.56929,6.098264
2019-09-21,47.5,16.19508,155.2999,10.28238,3650.357,75.18878,6.163001
2019-09-22,35.55,25.85545,134.8746,10.22005,5236.617,72.96509,5.495466
2019-09-23,48.99,31.1157,218.089,9.928904,5585.76,80.4579,5.283102
2019-09-24,39.07,33.19246,201.0127,10.41864,5611.118,80.62981,5.199005
2019-09-25,39,33.88107,231.2636,10.19573,5397.754,80.12698,5.399538
2019-09-26,49.59,34.40937,243.2065,10.23619,5438.794,81.07183,5.363393
2019-09-27,49.56,34.77271,248.2027,9.98675,5422.939,82.79213,5.92525
2019-09-28,49.69,34.11417,223.4068,10.25348,5286.039,77.77982,2.965525
2019-09-29,48.69,33.76971,139.2768,10.01632,5041.872,73.4134,2.14449
2019-09-30,50.29,33.12699,235.5181,9.922355,5411.015,76.62316,4.57857
2019-10-01,50.59,31.44378,199.6996,9.861033,4978.93,76.07846,4.428557
2019-10-02,36.25,33.06519,200.8754,9.221307,3968.222,75.69743,4.6062
2019-10-03,50.25,32.92189,211.4812,10.01866,4736.276,79.42491,5.385292
2019-10-04,50.8,32.71123,224.3538,10.67576,4543.905,82.00411,5.577422
2019-10-05,53.89,32.60531,204.761,10.27926,4645.555,78.28104,3.022607
2019-10-06,51.12,30.70529,155.4822,10.22957,4507.229,75.85906,3.840435
2019-10-07,51,31.301,230.6692,10.35016,4978.109,81.36099,5.284856
2019-10-08,57.5,30.43274,233.8065,9.880483,4836.672,81.82888,5.128926
2019-10-09,48.8,29.98631,227.5588,9.894,4835.549,82.47149,4.71363
2019-10-10,44.04,27.80094,241.5026,10.35232,5032.367,82.03162,5.394571
2019-10-11,52.45,24.16783,234.74,10.66792,5011.935,84.69803,5.875121
2019-10-12,47.1,20.92051,121.0441,10.53403,4752.993,73.64692,6.16215
2019-10-13,35.86,28.81185,98.66652,10.087,4706.554,71.14391,4.885755
2019-10-14,41.01,18.538,152.9054,9.910905,5215.493,79.69005,4.944972
2019-10-15,31.95,31.36185,203.7376,10.1021,4950.85,79.54004,5.017007
2019-10-16,41.07,30.37457,192.385,10.25208,4358.059,80.68405,5.443579
2019-10-17,44.07,24.63596,209.3291,10.31632,4645.383,82.15644,5.297429
