"time","Spot_Price","Solar_photovoltaic","Combined_cycle","fe_year"
2021-07-18,121.05,86.15989,69.81022,2021
2021-07-19,127.39,87.58454,144.5234,2021
2021-07-20,130.61,83.76526,180.6585,2021
2021-07-21,140.08,87.47814,207.306,2021
2021-07-22,133.59,87.66288,173.1593,2021
2021-07-23,134.52,76.55653,134.4576,2021
2021-07-24,125.15,85.29241,91.59686,2021
2021-07-25,134.47,79.68787,104.4137,2021
2021-07-26,127.18,76.95715,159.4564,2021
2021-07-27,132.5,85.10268,167.4134,2021
2021-07-28,109.61,87.49261,131.7562,2021
2021-07-29,129.03,86.32555,132.6351,2021
2021-07-30,131.56,88.56586,98.1543,2021
2021-07-31,102.66,77.73596,58.39408,2021
2021-08-01,106.24,82.01589,66.81591,2021
2021-08-02,135.09,78.55466,114.7237,2021
2021-08-03,137.15,81.35822,113.5391,2021
2021-08-04,141.7,83.24363,122.8554,2021
2021-08-05,141.92,86.81014,92.43637,2021
2021-08-06,135.42,89.52938,98.25006,2021
2021-08-07,134.76,86.41147,72.07087,2021
2021-08-08,136.52,83.28674,81.60899,2021
2021-08-09,143.63,79.49176,102.4116,2021
2021-08-10,145.99,68.26456,160.2206,2021
2021-08-11,146.11,66.21581,165.8155,2021
2021-08-12,150.51,74.6909,170.081,2021
2021-08-13,153.59,74.51923,182.3914,2021
2021-08-14,159.92,71.83327,186.4894,2021
2021-08-15,159.6,69.2294,131.5575,2021
2021-08-16,139.51,82.23125,107.9589,2021
2021-08-17,126.15,80.22181,102.965,2021
2021-08-18,127.72,81.66004,101.0953,2021
2021-08-19,138.46,76.60131,130.8427,2021
2021-08-20,152.98,84.21392,152.5017,2021
2021-08-21,151.4,81.9076,130.0054,2021
2021-08-22,143.69,69.81788,98.75584,2021
2021-08-23,122.57,71.94389,102.2876,2021
2021-08-24,115.4,65.09325,128.8995,2021
2021-08-25,145.67,69.21722,193.9952,2021
2021-08-26,156.3,77.03802,207.1254,2021
2021-08-27,158.11,80.45828,174.7845,2021
2021-08-28,161.88,82.3538,101.2251,2021
2021-08-29,137.64,77.10012,94.93448,2021
2021-08-30,157.85,73.44113,170.8874,2021
2021-08-31,166.26,67.07634,187.8371,2021
2021-09-01,163.8,44.85275,181.4397,2021
2021-09-02,174.78,67.33067,195.451,2021
2021-09-03,178.86,77.06972,207.9083,2021
2021-09-04,186.59,81.05471,164.3811,2021
2021-09-05,188.22,78.7991,125.281,2021
2021-09-06,178.5,46.06613,181.5017,2021
2021-09-07,164.17,66.94899,135.9026,2021
2021-09-08,174.22,71.1699,170.7298,2021
2021-09-09,178.32,61.9465,206.0872,2021
2021-09-10,192.44,77.42061,218.5919,2021
2021-09-11,193.39,68.05162,199.7387,2021
2021-09-12,203.4,75.7276,150.3801,2021
2021-09-13,200.33,25.53498,199.5497,2021
2021-09-14,154.91,22.82661,245.9189,2021
2021-09-15,211.44,54.86145,293.8164,2021
2021-09-16,230.63,69.07919,204.7883,2021
2021-09-17,212.46,76.51295,222.7394,2021
2021-09-18,219.28,75.11843,118.9586,2021
2021-09-19,206.43,79.67005,100.0304,2021
2021-09-20,193.85,73.74406,102.9855,2021
2021-09-21,163.64,71.07859,69.99571,2021
2021-09-22,195.28,57.43875,112.8598,2021
2021-09-23,196.99,48.01883,94.82899,2021
2021-09-24,201.67,40.23707,161.2153,2021
2021-09-25,223.39,53.96347,118.1123,2021
2021-09-26,221.91,73.41722,107.5957,2021
2021-09-27,209.34,75.77482,173.4036,2021
2021-09-28,227.27,69.55683,180.9424,2021
2021-09-29,221.22,76.30696,122.8958,2021
2021-09-30,205.83,68.33807,175.1671,2021
2021-10-01,272.72,59.38866,207.1677,2021
2021-10-02,288.16,64.41438,76.37553,2021
2021-10-03,160.52,41.89411,51.28707,2021
2021-10-04,199.91,66.04825,69.87273,2021
2021-10-05,249.49,66.45136,120.2852,2021
2021-10-06,295.67,71.84459,157.9241,2021
2021-10-07,342.7,70.15361,179.2679,2021
2021-10-08,287.33,71.60536,167.4658,2021
2021-10-09,302.16,66.1888,105.9612,2021
2021-10-10,230.4,64.40438,63.71315,2021
2021-10-11,194.84,61.92616,85.87815,2021
2021-10-12,223.87,67.14984,109.2244,2021
2021-10-13,221.69,70.99339,125.2341,2021
2021-10-14,254.93,68.08913,174.7986,2021
2021-10-15,288.18,65.46094,184.3228,2021
2021-10-16,298.55,46.8609,180.1163,2021
2021-10-17,269.84,45.19263,173.3981,2021
2021-10-18,282.38,55.09199,219.2241,2021
2021-10-19,281.1,63.41365,125.3677,2021
2021-10-20,232.16,60.68707,100.6001,2021
2021-10-21,254.43,54.49903,154.4825,2021
2021-10-22,255.55,53.90084,138.4614,2021
2021-10-23,258.2,64.59187,162.4692,2021
2021-10-24,299.73,66.65431,147.8028,2021
2021-10-25,281.18,59.00349,233.7486,2021
2021-10-26,269.47,55.80282,229.7245,2021
2021-10-27,293.52,59.11848,254.9518,2021
2021-10-28,269.27,54.23636,146.0783,2021
2021-10-29,180.88,21.1404,136.5367,2021
2021-10-30,131.04,15.07903,72.89357,2021
2021-10-31,171.48,25.98898,52.42199,2021
2021-11-01,116.38,35.29757,61.07862,2021
2021-11-02,150.42,29.54575,128.5503,2021
2021-11-03,187.22,48.10504,164.8039,2021
2021-11-04,207.8,54.31818,204.1475,2021
2021-11-05,206.64,59.09094,156.0605,2021
2021-11-06,231.7,60.97894,85.12541,2021
2021-11-07,182.91,59.47104,84.27067,2021
2021-11-08,221.36,59.84565,139.0001,2021
2021-11-09,195.79,59.41618,195.8829,2021
2021-11-10,232.47,55.08201,298.7675,2021
2021-11-11,209.1,51.83669,332.5463,2021
2021-11-12,229.11,49.7688,300.1945,2021
2021-11-13,238.34,53.48228,193.841,2021
2021-11-14,232.54,55.03036,125.1717,2021
2021-11-15,211.94,55.02119,167.7059,2021
2021-11-16,226.63,54.58659,228.4328,2021
2021-11-17,243.14,52.91595,150.4269,2021
2021-11-18,276.57,44.00582,198.6324,2021
2021-11-19,272.89,40.21016,250.0668,2021
2021-11-20,263.26,13.37382,292.8987,2021
2021-11-21,332.76,29.92937,253.0491,2021
2021-11-22,286.35,23.43606,307.9761,2021
2021-11-23,263.6,29.68834,300.5119,2021
2021-11-24,282.45,28.01006,331.6916,2021
2021-11-25,281.44,28.8009,286.5452,2021
2021-11-26,295.43,43.67592,247.4961,2021
2021-11-27,277.01,38.46106,107.4875,2021
2021-11-28,265.17,46.35433,108.5772,2021
2021-11-29,253.16,41.31934,226.9024,2021
2021-11-30,312.88,46.89899,389.7952,2021
2021-12-01,362.45,38.63634,252.839,2021
2021-12-02,292.98,41.84964,190.9059,2021
2021-12-03,305.95,49.71429,224.3842,2021
2021-12-04,305.9,34.46826,129.2233,2021
2021-12-05,228.49,41.30173,68.33309,2021
2021-12-06,261.18,45.44087,130.4761,2021
2021-12-07,279.69,27.19791,130.5246,2021
2021-12-08,229.15,32.66083,55.14331,2021
2021-12-09,265.06,30.29889,88.08985,2021
2021-12-10,236.56,20.44338,82.68398,2021
2021-12-11,282.95,44.29781,116.3013,2021
2021-12-12,336.94,47.22487,167.8943,2021
2021-12-13,321.86,41.10666,297.8129,2021
2021-12-14,363.04,41.01004,342.3674,2021
2021-12-15,369.87,39.80721,294.5765,2021
2021-12-16,367.1,36.31988,274.4722,2021
2021-12-17,363.54,35.21275,297.4989,2021
2021-12-18,389.23,28.22023,246.1136,2021
2021-12-19,423.59,32.99799,180.5934,2021
2021-12-20,405.18,22.19056,265.6788,2021
2021-12-21,404.95,19.92502,282.834,2021
2021-12-22,444,24.44003,242.3219,2021
2021-12-23,485.61,11.63722,236.5997,2021
2021-12-24,429.8,16.13037,121.7734,2021
2021-12-25,316.48,14.47606,98.57436,2021
2021-12-26,291.07,13.59679,72.45336,2021
2021-12-27,95.27,31.44199,44.53317,2021
2021-12-28,94.87,29.26876,38.56176,2021
2021-12-29,155.06,37.97772,52.83667,2021
2021-12-30,262.6,46.25429,75.38832,2021
2021-12-31,201.39,48.15884,52.35429,2021
2022-01-01,204.51,45.82419,69.42269,2022
2022-01-02,186.21,42.9559,117.0929,2022
2022-01-03,237.41,47.22638,134.9539,2022
2022-01-04,174.65,28.14976,82.05262,2022
2022-01-05,166.59,34.61395,92.20617,2022
2022-01-06,273.97,52.71778,79.32774,2022
2022-01-07,281.47,51.95698,125.3766,2022
2022-01-08,347.83,44.7037,56.76076,2022
2022-01-09,161.24,39.88316,53.88859,2022
2022-01-10,262.58,37.64032,143.0508,2022
2022-01-11,271.37,44.56489,181.3923,2022
2022-01-12,252.57,54.42533,180.6459,2022
2022-01-13,244.57,52.67062,259.6337,2022
2022-01-14,262.33,51.63761,300.5071,2022
2022-01-15,286.34,52.72484,195.7644,2022
2022-01-16,292.17,56.70132,187.629,2022
2022-01-17,323.78,59.70216,289.4849,2022
2022-01-18,274.9,60.57697,349.5088,2022
2022-01-19,285.53,59.13245,315.1927,2022
2022-01-20,251.49,59.28194,233.3732,2022
2022-01-21,233.85,60.35366,158.6922,2022
2022-01-22,250.79,53.94505,189.8855,2022
2022-01-23,257.17,47.14962,207.3316,2022
2022-01-24,249.33,44.46323,318.8274,2022
2022-01-25,282.25,44.15801,330.6385,2022
2022-01-26,312.52,39.29012,320.5528,2022
2022-01-27,304.14,51.04459,298.6315,2022
2022-01-28,296.54,65.28856,194.0408,2022
2022-01-29,294.96,66.30954,152.3576,2022
2022-01-30,304.97,59.62478,164.7441,2022
2022-01-31,314.53,60.57426,115.4275,2022
2022-02-01,269.75,65.91123,107.3759,2022
2022-02-02,237.57,69.76465,259.0944,2022
2022-02-03,275.23,56.04104,315.9893,2022
2022-02-04,252.39,36.16171,240.6574,2022
2022-02-05,279.07,49.06864,107.4364,2022
2022-02-06,247.75,58.77955,105.9657,2022
2022-02-07,246.43,71.08321,160.344,2022
2022-02-08,237.25,68.9603,237.219,2022
2022-02-09,250.09,64.56758,267.6311,2022
2022-02-10,263.85,61.43521,304.4861,2022
2022-02-11,254.3,59.21317,279.4331,2022
2022-02-12,271.25,51.60672,216.3035,2022
2022-02-13,278.3,43.22923,72.83603,2022
2022-02-14,207.71,67.01332,97.54922,2022
2022-02-15,256.73,73.93561,133.0399,2022
2022-02-16,222.53,60.87208,91.93031,2022
2022-02-17,176.52,74.65797,168.4393,2022
2022-02-18,262.69,70.85464,114.2587,2022
2022-02-19,177.03,47.26284,74.5194,2022
2022-02-20,254.69,75.4359,94.9607,2022
2022-02-21,260.14,81.56765,125.2055,2022
2022-02-22,229.31,84.73385,141.3561,2022
2022-02-23,231.22,64.28204,192.4997,2022
2022-02-24,269.49,43.36264,177.1408,2022
2022-02-25,300.05,31.39325,91.86389,2022
2022-02-26,364,30.8425,147.6881,2022
2022-02-27,330.95,53.68863,151.4592,2022
2022-02-28,374.51,77.28632,194.5782,2022
2022-03-01,341.15,77.68687,185.784,2022
2022-03-02,318.92,73.29264,167.4509,2022
2022-03-03,417.85,37.05549,117.757,2022
2022-03-04,446.38,55.27531,89.13611,2022
2022-03-05,479.4,57.33621,96.2861,2022
2022-03-06,501.03,58.55777,88.74865,2022
2022-03-07,566.41,47.85627,177.0739,2022
2022-03-08,568.16,53.46229,165.0418,2022
2022-03-09,641.16,69.08611,139.9853,2022
2022-03-10,485.67,68.2144,116.5008,2022
2022-03-11,354.44,26.47558,108.1522,2022
2022-03-12,370.6,62.21845,76.02499,2022
2022-03-13,288.26,76.31607,105.0258,2022
2022-03-14,369.88,19.34968,98.75958,2022
2022-03-15,276.92,20.17095,108.8333,2022
2022-03-16,320.9,12.12569,173.1336,2022
2022-03-17,264.74,24.21638,64.38086,2022
2022-03-18,264.55,39.46199,111.792,2022
2022-03-19,330.64,46.97848,80.73657,2022
2022-03-20,280.04,44.75186,83.93485,2022
2022-03-21,286.13,32.81742,139.08,2022
2022-03-22,286.25,37.22347,122.9893,2022
2022-03-23,281.41,28.59534,105.8248,2022
2022-03-24,284,23.03391,120.5025,2022
2022-03-25,335.93,27.52211,140.0328,2022
2022-03-26,338.55,43.36711,127.0085,2022
2022-03-27,325.19,69.77641,105.3112,2022
2022-03-28,282.96,56.99736,183.5098,2022
2022-03-29,304.49,41.86427,242.5925,2022
2022-03-30,334.68,55.03475,159.4018,2022
2022-03-31,346.53,69.68394,72.54352,2022
2022-04-01,276.94,89.44837,71.35867,2022
2022-04-02,364.74,106.1879,76.34247,2022
2022-04-03,361.08,100.6486,68.77825,2022
2022-04-04,258.46,56.21064,91.41867,2022
2022-04-05,306.14,40.39566,177.0142,2022
2022-04-06,342.39,94.31403,183.7587,2022
2022-04-07,312.85,107.1195,52.67578,2022
2022-04-08,276.9,79.5967,52.14254,2022
2022-04-09,302.47,82.10674,102.4113,2022
2022-04-10,351.01,99.21242,79.00462,2022
2022-04-11,203.38,71.08804,65.59763,2022
2022-04-12,276.97,53.23723,167.8373,2022
2022-04-13,300.27,76.08917,136.5773,2022
2022-04-14,291.91,96.97891,82.7072,2022
2022-04-15,274.52,105.5739,99.01106,2022
2022-04-16,281.63,112.9262,80.85942,2022
2022-04-17,222.17,103.8299,68.23024,2022
2022-04-18,151.22,108.3532,53.33942,2022
2022-04-19,164.08,71.45163,53.83675,2022
2022-04-20,166.23,51.36861,49.50251,2022
2022-04-21,200.68,99.66878,75.05795,2022
2022-04-22,268.36,39.07784,100.9091,2022
2022-04-23,228.21,71.79561,53.62894,2022
2022-04-24,196.73,106.8714,100.576,2022
2022-04-25,330.01,116.6442,174.9564,2022
2022-04-26,292.98,86.04446,216.1891,2022
2022-04-27,263.38,67.51876,224.5934,2022
2022-04-28,272.09,67.93541,147.6209,2022
2022-04-29,254.96,114.8467,141.1106,2022
2022-04-30,254.98,105.4957,99.81941,2022
2022-05-01,257.91,112.7606,88.80401,2022
2022-05-02,248.84,86.90886,70.20491,2022
2022-05-03,197.84,67.59094,76.77535,2022
2022-05-04,253.96,73.74261,75.21792,2022
2022-05-05,246.95,113.2213,74.25626,2022
2022-05-06,267.19,123.502,64.11781,2022
2022-05-07,257.94,122.2667,66.62329,2022
2022-05-08,262.3,119.1966,80.10563,2022
2022-05-09,261.48,121.1913,111.0375,2022
2022-05-10,266.2,121.0303,124.1184,2022
2022-05-11,254.56,114.8298,142.8292,2022
2022-05-12,207.94,102.3682,173.1636,2022
2022-05-13,257.41,116.2174,175.9029,2022
2022-05-14,266.07,99.05411,126.1813,2022
2022-05-15,267.2,98.67129,63.58422,2022
2022-05-16,230.97,118.343,126.81,2022
2022-05-17,250.5,120.1464,175.369,2022
2022-05-18,253.35,110.9108,204.8432,2022
2022-05-19,241.71,109.2884,167.2379,2022
2022-05-20,258.01,94.49513,165.6777,2022
2022-05-21,223.08,84.68635,105.3157,2022
2022-05-22,265.43,82.51786,104.2026,2022
2022-05-23,246.28,115.3058,115.4405,2022
2022-05-24,219.42,97.71593,131.8212,2022
2022-05-25,247.32,116.8675,120.036,2022
2022-05-26,232.8,127.9471,87.96626,2022
2022-05-27,226.17,126.121,81.55645,2022
2022-05-28,217.46,122.4359,88.58401,2022
2022-05-29,238.46,114.439,107.4043,2022
2022-05-30,257.95,96.14634,194.9498,2022
2022-05-31,274.89,123.0556,223.5023,2022
2022-06-01,270.19,105.9743,204.6324,2022
2022-06-02,295.26,98.66257,213.4085,2022
2022-06-03,292.23,108.4216,222.4178,2022
2022-06-04,290.99,109.7735,165.5013,2022
2022-06-05,291.15,124.1669,134.4785,2022
2022-06-06,265.88,113.4171,151.2336,2022
2022-06-07,252.86,121.6801,209.389,2022
2022-06-08,232.49,98.75131,197.8414,2022
2022-06-09,232.13,123.7352,187.7368,2022
2022-06-10,242.53,106.1934,175.1708,2022
2022-06-11,254.81,110.6861,108.8983,2022
2022-06-12,248.31,105.8519,92.30627,2022
2022-06-13,246.82,96.72214,198.5986,2022
2022-06-14,266.95,100.7636,315.2557,2022
2022-06-15,311.85,86.81644,367.8108,2022
2022-06-16,351.79,89.52516,384.809,2022
2022-06-17,366.15,98.01274,351.7723,2022
2022-06-18,382.47,107.3936,205.9633,2022
2022-06-19,322.01,105.6494,150.1124,2022
2022-06-20,389.8,99.7896,280.6897,2022
2022-06-21,394.39,91.28616,339.7504,2022
2022-06-22,360.8,92.66019,333.817,2022
2022-06-23,412.52,94.56173,303.8129,2022
2022-06-24,354.52,122.7155,170.5507,2022
2022-06-25,356.41,114.6772,150.9066,2022
2022-06-26,267.06,120.8069,103.7856,2022
2022-06-27,254.95,112.4435,135.8689,2022
2022-06-28,320.61,121.0986,244.611,2022
2022-06-29,338.25,124.4631,199.7165,2022
2022-06-30,275.79,117.0182,178.0975,2022
2022-07-01,292.96,117.584,202.1443,2022
2022-07-02,330.02,112.4506,170.3318,2022
2022-07-03,332.91,100.4032,146.4064,2022
2022-07-04,362.53,118.5747,224.8907,2022
2022-07-05,317.72,105.287,201.4985,2022
2022-07-06,306.2,101.1377,175.9164,2022
2022-07-07,290.8,117.3403,144.9307,2022
2022-07-08,308.59,117.9686,176.2916,2022
2022-07-09,346.26,120.2816,195.5844,2022
2022-07-10,369.11,112.5298,238.0118,2022
2022-07-11,395.35,108.8954,310.1783,2022
2022-07-12,397.57,98.21721,346.1567,2022
2022-07-13,416.13,105.4272,396.4536,2022
2022-07-14,417.91,100.2485,393.9033,2022
2022-07-15,365.88,100.2125,369.5355,2022
2022-07-16,402.99,105.2004,353.1529,2022
2022-07-17,293.2,101.0671,309.1715,2022
2022-07-18,320.35,106.2926,349.1161,2022
2022-07-19,289.88,116.7613,274.7509,2022
2022-07-20,304.27,118.0172,320.2292,2022
2022-07-21,298.44,114.9456,314.5394,2022
2022-07-22,301.05,110.4722,293.1186,2022
2022-07-23,317.54,113.3887,286.3346,2022
2022-07-24,360.42,108.6445,289.3931,2022
2022-07-25,371.17,108.2193,314.4616,2022
2022-07-26,320.11,113.2794,310.7864,2022
2022-07-27,311.6,113.3852,305.2795,2022
2022-07-28,389.07,108.5347,307.9488,2022
2022-07-29,374.72,107.4406,320.4104,2022
2022-07-30,335.59,99.89566,206.9299,2022
2022-07-31,264.57,109.2604,212.5853,2022
2022-08-01,312.87,106.9889,301.8633,2022
2022-08-02,341.26,106.2124,342.9734,2022
2022-08-03,366.44,108.0871,342.4123,2022
2022-08-04,358.2,109.9358,303.6068,2022
2022-08-05,333.06,115.8116,261.994,2022
2022-08-06,305.19,113.275,239.449,2022
2022-08-07,353.02,110.7712,225.6127,2022
2022-08-08,374.32,109.0978,304.7705,2022
2022-08-09,376.13,102.3687,310.1803,2022
2022-08-10,366.93,100.6266,310.1051,2022
2022-08-11,385.66,107.0302,318.371,2022
2022-08-12,408.06,98.30307,332.6065,2022
2022-08-13,430.1,52.9596,282.6978,2022
2022-08-14,409.56,110.2836,189.9106,2022
2022-08-15,373.76,116.0943,187.3931,2022
2022-08-16,381.71,107.4753,184.2382,2022
2022-08-17,347.19,110.8727,152.0238,2022
2022-08-18,316.77,114.3336,126.1721,2022
2022-08-19,307.31,117.0764,160.8418,2022
2022-08-20,392.18,113.5604,227.0873,2022
2022-08-21,450.7,115.1082,163.4749,2022
2022-08-22,401.81,113.8765,164.8183,2022
2022-08-23,471.28,105.0451,275.8952,2022
2022-08-24,617.5,97.6091,318.2603,2022
2022-08-25,599.66,102.9565,278.0699,2022
2022-08-26,472.04,102.1689,220.4986,2022
2022-08-27,492.82,104.6231,265.6438,2022
2022-08-28,583.67,101.2905,239.7092,2022
2022-08-29,596.89,81.5993,304.822,2022
2022-08-30,643.84,88.1968,382.1859,2022
2022-08-31,660.89,100.0592,364.3376,2022
2022-09-01,589.7,92.3904,376.965,2022
2022-09-02,494.16,97.4731,357.0146,2022
2022-09-03,400.31,105.3932,269.0883,2022
2022-09-04,334.19,112.9678,172.7351,2022
2022-09-05,357.74,109.8684,233.2568,2022
2022-09-06,405.76,105.1234,290.1212,2022
2022-09-07,307.49,91.22464,314.4028,2022
2022-09-08,298.93,92.47055,333.2687,2022
2022-09-09,354.06,101.5567,331.7128,2022
2022-09-10,405.43,106.0629,308.7253,2022
2022-09-11,444.08,99.51678,257.557,2022
2022-09-12,405.7,46.85361,305.6658,2022
2022-09-13,283.99,44.61578,227.5951,2022
2022-09-14,283.37,65.23375,306.4961,2022
2022-09-15,419.51,77.31197,362.982,2022
2022-09-16,402.86,100.6186,248.8126,2022
2022-09-17,274,99.33649,200.1301,2022
2022-09-18,267.38,86.51579,178.7189,2022
2022-09-19,323.31,87.47679,284.3341,2022
2022-09-20,340.05,96.39931,313.641,2022
2022-09-21,284.6,75.35818,315.2086,2022
2022-09-22,357.04,95.98581,311.3792,2022
2022-09-23,359.64,91.98102,305.9397,2022
2022-09-24,287.72,85.7236,147.3852,2022
2022-09-25,179.6,77.56727,104.5247,2022
2022-09-26,170.59,89.89271,187.5905,2022
2022-09-27,270.23,101.5269,184.1169,2022
2022-09-28,218.34,96.30021,142.5775,2022
2022-09-29,191.12,61.56159,146.0991,2022
2022-09-30,160.97,103.0255,186.8561,2022
2022-10-01,285.15,103.206,214.7344,2022
2022-10-02,303.24,97.15232,202.2489,2022
2022-10-03,319.96,74.12404,343.1111,2022
2022-10-04,385.06,86.2686,373.1257,2022
2022-10-05,424.64,84.6921,342.3034,2022
2022-10-06,227.38,80.27162,265.8863,2022
2022-10-07,298.94,82.30604,330.9927,2022
2022-10-08,302.37,86.35786,254.3359,2022
2022-10-09,281.31,79.28674,237.0409,2022
2022-10-10,242.45,52.3077,353.1808,2022
2022-10-11,335.93,59.53452,366.6928,2022
2022-10-12,340.29,84.75863,297.3647,2022
2022-10-13,277.94,88.83094,335.4193,2022
2022-10-14,303.61,93.19274,307.3932,2022
2022-10-15,249.78,91.32319,245.7877,2022
2022-10-16,188.7,57.19178,139.8905,2022
2022-10-17,188.56,73.67663,226.88,2022
2022-10-18,189.76,70.70329,211.2949,2022
2022-10-19,157.68,33.9035,196.052,2022
2022-10-20,104.81,19.61066,207.7402,2022
2022-10-21,120.01,29.66616,237.1167,2022
2022-10-22,189.19,53.69569,127.5589,2022
2022-10-23,118.28,42.41596,77.68738,2022
2022-10-24,128.68,51.08115,176.0835,2022
2022-10-25,150.05,46.96832,178.9571,2022
2022-10-26,126.15,44.52332,224.4059,2022
2022-10-27,134.05,60.10335,116.0019,2022
2022-10-28,127.35,58.19089,129.5678,2022
2022-10-29,132.75,63.8455,94.30134,2022
2022-10-30,182.58,50.34241,149.5979,2022
2022-10-31,214.45,25.28562,103.9388,2022
2022-11-01,208.72,67.50385,175.7478,2022
2022-11-02,167.28,68.2281,230.9378,2022
2022-11-03,161.15,34.01742,141.0805,2022
2022-11-04,208.38,65.33502,176.3666,2022
2022-11-05,218.37,84.65275,224.5446,2022
2022-11-06,188.65,79.83316,128.8774,2022
2022-11-07,191.62,71.33499,160.3054,2022
2022-11-08,137.31,45.01879,151.8944,2022
2022-11-09,148.57,42.88958,271.9917,2022
2022-11-10,180.85,72.19522,305.226,2022
2022-11-11,196.71,54.49022,194.1692,2022
2022-11-12,171.74,54.00882,113.9684,2022
2022-11-13,195.86,67.88998,135.6924,2022
2022-11-14,209.49,38.84552,221.0156,2022
2022-11-15,160.61,28.54784,101.3463,2022
2022-11-16,131.66,18.30654,90.65391,2022
2022-11-17,80.41,34.84754,87.47868,2022
2022-11-18,149.21,38.42534,136.9683,2022
2022-11-19,91.46,56.63341,76.90708,2022
2022-11-20,132.8,48.65959,88.31514,2022
2022-11-21,137.59,20.95669,64.8765,2022
2022-11-22,74.41,23.96038,74.24265,2022
2022-11-23,93.52,30.43129,116.6588,2022
2022-11-24,210.04,31.0408,206.2004,2022
2022-11-25,235.27,57.57003,161.3594,2022
2022-11-26,213.45,68.98378,130.13,2022
2022-11-27,234.58,59.9471,116.1615,2022
2022-11-28,166.97,65.33169,94.93064,2022
2022-11-29,188.71,62.62379,192.765,2022
2022-11-30,240.23,46.14596,301.5943,2022
2022-12-01,294.87,47.79143,203.9139,2022
2022-12-02,279.07,51.33242,303.7746,2022
2022-12-03,266.11,45.01432,264.4198,2022
2022-12-04,324.87,38.21494,227.1303,2022
2022-12-05,385.4,15.53219,248.7008,2022
2022-12-06,369.23,24.82223,342.0568,2022
2022-12-07,372.93,29.13185,357.7815,2022
2022-12-08,273.87,17.83368,168.7463,2022
2022-12-09,272.6,17.35201,209.6982,2022
2022-12-10,230.39,35.40089,139.1332,2022
2022-12-11,330.78,19.54262,161.7929,2022
2022-12-12,219.71,16.88704,77.15293,2022
2022-12-13,42.25,11.90184,94.38695,2022
2022-12-14,44.71,24.59991,90.27778,2022
2022-12-15,206.98,32.04851,162.0791,2022
2022-12-16,225.96,30.77908,151.7419,2022
2022-12-17,268.35,38.6701,170.6838,2022
2022-12-18,229.34,54.79306,67.12369,2022
2022-12-19,143.13,48.2951,70.67207,2022
2022-12-20,96.73,27.10001,73.16793,2022
2022-12-21,105.05,32.47121,65.57748,2022
2022-12-22,67,33.57543,60.89899,2022
2022-12-23,42.01,42.55289,62.48382,2022
2022-12-24,95.83,49.22634,72.35922,2022
2022-12-25,46.11,43.88721,69.53779,2022
2022-12-26,112.08,57.71649,112.008,2022
2022-12-27,142.74,61.97623,100.5923,2022
2022-12-28,87.4,57.90939,68.62919,2022
2022-12-29,46.13,33.91807,62.30132,2022
2022-12-30,37.31,37.37649,48.00204,2022
2022-12-31,43.44,51.61308,61.76823,2022
2023-01-01,41.45,34.70237,63.91522,2023
2023-01-02,123.5,31.70949,145.7004,2023
2023-01-03,187.3,53.79626,151.0592,2023
2023-01-04,182.6,59.29703,118.9994,2023
2023-01-05,147.83,58.32157,149.5687,2023
2023-01-06,159.69,55.05049,91.7226,2023
2023-01-07,98.99,36.14139,63.92699,2023
2023-01-08,45.77,17.61509,57.3685,2023
2023-01-09,41.07,49.88945,79.50008,2023
2023-01-10,156.84,46.04268,85.5212,2023
2023-01-11,73.95,37.25111,92.4285,2023
2023-01-12,111.46,60.6919,92.46904,2023
2023-01-13,100.67,55.39382,96.75261,2023
2023-01-14,125.04,57.8094,64.55452,2023
2023-01-15,63.04,42.27979,47.8809,2023
2023-01-16,26.74,30.99836,49.15484,2023
2023-01-17,25.64,38.10556,43.70898,2023
2023-01-18,24.44,57.04135,59.27164,2023
2023-01-19,71.83,61.07454,53.97583,2023
2023-01-20,79.09,54.17223,96.85406,2023
2023-01-21,115.76,60.33486,57.12628,2023
2023-01-22,67.33,74.92844,57.22946,2023
2023-01-23,93.69,73.71568,80.21939,2023
2023-01-24,102.55,62.18395,116.6678,2023
2023-01-25,146.67,74.01819,104.2134,2023
2023-01-26,107.27,54.08267,84.46341,2023
2023-01-27,80.79,76.63418,76.49829,2023
2023-01-28,73.25,82.77649,65.59876,2023
2023-01-29,92.34,80.05683,85.02593,2023
2023-01-30,169.49,80.71747,145.3286,2023
2023-01-31,174.38,83.9986,131.7224,2023
2023-02-01,179.75,83.32923,110.9008,2023
2023-02-02,162.21,87.95952,157.7865,2023
2023-02-03,172.33,91.48718,176.2787,2023
2023-02-04,208.76,93.66833,89.18001,2023
2023-02-05,149.94,88.89086,77.57555,2023
2023-02-06,153.52,78.62468,92.72217,2023
2023-02-07,184.57,42.95273,165.9662,2023
2023-02-08,185.05,41.80889,176.6142,2023
2023-02-09,194.21,72.42305,194.7431,2023
2023-02-10,188.52,75.29975,186.9529,2023
2023-02-11,184.68,75.45694,130.1313,2023
2023-02-12,189.5,69.55426,129.4859,2023
2023-02-13,188.54,80.49025,181.6909,2023
2023-02-14,181.41,60.29452,177.2027,2023
2023-02-15,173.74,72.69083,222.9226,2023
2023-02-16,198.19,88.89295,220.5577,2023
2023-02-17,162.45,76.13253,163.8394,2023
2023-02-18,194.73,66.91254,114.3244,2023
2023-02-19,193.11,67.38035,124.2315,2023
2023-02-20,163.24,64.74335,168.967,2023
2023-02-21,198.52,70.32003,222.2144,2023
