"time","Spot_Price","Hydroelectric","Wind","Solar_photovoltaic","Thermal_Solar","Hydroeolian","Other_renewables","Renowable_waste","TOTAL_Renowable_generation","Pumped_storage","Nuclear","Combined_cycle","Coal","Diesel_engines","Gas_turbine","Steam_turbine","Fuel_plus_Gas","Cogeneration","Non_renewable_waste","Non_renewable_generation","Real_demand","Programmed_demand","Forecast_demand"
"2016-04-23T00:00:00.000+02:00",28.01,191.116931,88.095474,22.155346,5.005089,0.018829,6.987531,0.900974,314.280174,5.578462,170.754655,37.663644,29.4939,9.464741,1.170819,4.656058,0,63.966289,6.03702,328.785588,26326,25610,26495
"2016-04-24T00:00:00.000+02:00",18.21,177.299805,162.922722,30.501945,22.030714,0.042688,5.949414,0.831246,399.578534,4.683812,170.748301,36.222679,27.037892,8.79289,0.642622,4.222829,0,57.127103,5.601329,315.079457,24551,23372,24436
"2016-04-25T00:00:00.000+02:00",20.69,184.517943,102.082034,33.432367,29.328445,0.078427,6.381781,0.8067265,356.6277235,16.599743,170.757923,43.27005,34.921413,9.446868,1.256112,5.12613,0,67.78676,5.8573375,355.0223365,24305,23871,24346
"2016-04-26T00:00:00.000+02:00",22.31,189.884486,69.747699,32.967188,28.936746,0.090461,7.367429,0.820441,329.81445,15.591702,170.586773,46.882956,46.123516,9.581007,0.93882,5.238231,0,69.541182,6.576046,371.060233,25835,24705,25907
"2016-04-27T00:00:00.000+02:00",31.11,191.365588,86.979811,23.933212,16.360788,0.087097,7.550935,0.8148235,327.0922545,20.710321,170.247263,55.696445,52.563259,9.540629,1.09426,5.334353,0,70.388396,6.9609325,392.5358585,25563,25059,26091
"2016-04-28T00:00:00.000+02:00",29.03,192.023692,119.285588,23.381608,15.819798,0.061169,7.502519,0.7959215,358.8702955,11.905537,169.94505,55.521999,57.261721,9.272074,2.010477,6.110295,0,72.116097,6.8129655,390.9562155,26049,25442,26361
"2016-04-29T00:00:00.000+02:00",26.41,177.446216,98.614675,20.148788,4.433846,0.037668,8.02494,0.839386,309.545519,10.935851,154.310088,48.49305,47.270327,9.637003,1.194651,6.816706,0,73.166487,6.660708,358.484871,25996,25159,26322
"2016-04-30T00:00:00.000+02:00",33.08,149.679819,180.487816,28.955893,20.622214,0.059202,7.80626,0.8179455,388.4291495,6.988882,120.70559,36.006327,30.540104,9.500386,1.381122,4.903698,0,64.730677,5.7784375,280.5352235,26052,25479,26390
"2016-05-01T00:00:00.000+02:00",20.11,127.800569,217.069015,34.507643,29.826418,0.074538,6.882178,0.8490715,417.0094325,10.960373,121.706208,32.026281,27.166214,8.995232,1.153354,4.501405,0,57.442813,5.2790515,269.2309315,24481,23516,24607
"2016-05-02T00:00:00.000+02:00",21.9,141.142905,158.50634,35.337487,31.875202,0.095543,7.606599,0.8088975,375.3729735,17.426405,121.903163,41.938527,31.189235,9.453508,1.087653,5.656533,0,66.021093,5.6512055,300.3273225,23006,22206,23249
"2016-05-03T00:00:00.000+02:00",22.69,152.465025,161.805718,34.651308,32.049465,0.06495,8.924221,0.7984525,390.7591395,18.826311,121.851871,46.889064,31.929888,9.842064,1.28775,8.357114,0,70.032666,5.4980765,314.5148045,24710,23717,25125
"2016-05-04T00:00:00.000+02:00",24.56,167.960637,91.478121,28.553557,14.192555,0.012782,9.281342,0.9358525,312.4148465,16.22661,121.967259,60.76414,40.405226,10.064219,1.119605,7.563474,0,71.81082,5.6743675,335.5957205,25597,24885,25800
"2016-05-05T00:00:00.000+02:00",34,176.241843,97.672739,14.701323,1.272302,0.015946,9.619926,0.9309215,300.4550005,5.800532,122.13569,63.59273,58.760529,10.154097,1.192178,7.794576,0,73.151814,6.0769115,348.6590575,25550,24944,25915
"2016-05-06T00:00:00.000+02:00",37.69,178.134652,119.119522,15.446814,0.839396,0.025212,9.595036,1.0394895,324.2001215,3.394454,122.061221,48.325489,56.013973,9.99668,0.838016,8.008163,0,73.626057,5.2264425,327.4904955,25596,24895,26048
"2016-05-07T00:00:00.000+02:00",30,151.852634,152.0751,15.575457,0.292966,0.009225,8.369357,0.8735825,329.0483215,6.260583,122.081829,40.307889,30.74755,10.106288,0.51545,7.145364,0,63.652315,4.2282265,285.0454945,25882,25020,25924
"2016-05-08T00:00:00.000+02:00",6.63,124.096818,223.011754,11.892233,0.263015,0.012195,7.94715,0.8688175,368.0919825,4.947846,122.065489,37.044836,26.580694,9.732954,0.386542,5.36575,0,51.208931,4.1347495,261.4677915,24205,23474,24086
"2016-05-09T00:00:00.000+02:00",8,176.271711,168.130684,14.891728,2.300442,0.008945,7.639967,0.9706445,370.2141215,14.997418,122.14175,60.561124,36.195365,9.681531,1.300501,6.299416,0,66.429233,4.1857215,321.7920595,24161,23022,24238
"2016-05-10T00:00:00.000+02:00",22.55,193.200552,138.065786,12.881609,0.486864,0.000864,8.735338,1.174452,354.545465,9.897643,122.233794,63.952665,40.394702,8.947712,1.312566,6.428089,0,72.200217,4.432307,329.799695,25842,25079,25916
"2016-05-11T00:00:00.000+02:00",22.4,207.742118,101.090356,21.509406,2.858975,0.015425,9.410638,1.1176085,343.7445265,11.742308,122.220472,71.751727,43.698597,8.87699,1.645766,6.46898,0,71.099791,4.3550545,341.8596855,25818,25175,26049
"2016-05-12T00:00:00.000+02:00",22.59,210.870152,127.479518,19.579208,2.362161,0.015668,9.452341,1.1908075,370.9498555,19.150018,122.299664,65.709438,41.628523,9.536601,1.238617,6.478431,0,71.80397,4.5058855,342.3511475,25913,25222,26149
"2016-05-13T00:00:00.000+02:00",22.94,212.677595,176.256255,21.834088,5.035978,0.029874,9.249717,1.1527515,426.2362585,10.123911,122.467613,60.972861,28.264012,9.698855,1.175704,6.097687,0,69.876683,4.4298255,313.1071515,26037,25448,26224
"2016-05-14T00:00:00.000+02:00",11.69,202.662684,163.259886,25.357607,12.297922,0.034993,8.218343,1.2347395,413.0661745,8.154561,122.589143,46.096141,22.004061,9.52114,0.493075,5.121478,0,59.304523,4.2699845,277.5541065,26074,25400,26114
"2016-05-15T00:00:00.000+02:00",14.19,192.215103,120.940373,28.059674,18.203914,0.035615,8.321844,1.254076,369.030599,10.762707,122.186838,47.175468,19.224725,9.337451,0.357117,4.033727,0,56.196508,4.407743,273.682284,24189,23345,24221
"2016-05-16T00:00:00.000+02:00",23.51,190.58529,91.556217,31.998285,24.839613,0.036325,8.67822,1.5627305,349.2566805,8.870113,122.371929,54.430401,28.432319,9.750734,0.869279,4.87944,1e-06,68.095124,4.6518455,302.3511855,23541,22816,23828
"2016-05-17T00:00:00.000+02:00",30.79,186.123315,55.843991,28.772661,19.98376,0.0385,9.039862,1.249106,301.051195,13.554523,122.240637,65.334565,48.661752,9.753215,1.113879,5.054316,0,73.227231,4.388459,343.328577,24704,23668,24957
"2016-05-18T00:00:00.000+02:00",32.01,181.736175,89.357877,30.645988,23.449159,0.037786,9.17724,1.2780575,335.6822825,11.115346,122.024431,70.851208,49.637044,9.484546,1.099781,4.774004,-1e-06,73.740804,4.2249365,346.9520995,25292,24031,25501
"2016-05-19T00:00:00.000+02:00",25,180.35714,126.405679,32.932814,29.471589,0.049316,9.513507,1.289815,380.01986,9.409665,121.921572,68.833697,48.560321,10.05696,1.151972,4.767405,0,74.75584,4.280788,343.73822,25517,24936,25830
"2016-05-20T00:00:00.000+02:00",31.15,187.772804,64.989747,33.335844,31.781004,0.054801,9.519369,1.287727,328.741296,11.727824,121.985031,59.654503,45.969898,10.086301,1.130434,5.012436,0,74.461247,5.000212,335.027886,25808,24871,25762
"2016-05-21T00:00:00.000+02:00",25.45,167.602088,165.561092,30.645985,28.298063,0.034712,8.953052,1.2083275,402.3033195,6.682927,121.806069,51.669252,24.514441,9.872189,0.698604,4.524609,0,64.120019,5.0442415,288.9323515,25562,25199,25948
"2016-05-22T00:00:00.000+02:00",17.79,150.859841,193.975078,27.953013,18.493216,0.021371,8.244674,1.196225,400.743418,6.203611,121.713953,47.343356,22.125004,9.421381,0.521248,3.575612,0,58.214705,4.754599,273.873469,24178,23710,24337
"2016-05-23T00:00:00.000+02:00",22.67,167.258533,76.784297,30.156482,19.534224,0.021801,9.261528,1.194898,304.211763,16.973937,121.794027,75.730414,39.525237,9.511212,1.997068,4.832679,0,71.33971,4.587954,346.292238,24201,23080,24112
"2016-05-24T00:00:00.000+02:00",33.2,159.762364,122.214198,28.85397,18.807089,0.018395,9.883935,1.1878515,340.7278025,7.106918,121.603643,67.923501,49.103489,9.554869,2.06848,4.854354,0,72.405737,5.0249705,339.6459615,25038,24722,25437
"2016-05-25T00:00:00.000+02:00",34.38,158.707987,67.520862,26.035146,13.26513,0.010457,9.988647,1.277811,276.80604,11.383561,121.160063,75.980724,64.387382,10.143331,2.0639,5.038807,0,72.799159,5.100048,368.056975,25612,24749,25572
"2016-05-26T00:00:00.000+02:00",37,165.149678,53.55787,28.319433,18.613078,0.001544,9.940373,1.340612,276.922588,10.900957,121.071473,67.993568,56.712971,10.854162,1.597908,5.433575,0,73.477972,5.294693,353.337279,25593,25488,26133
"2016-05-27T00:00:00.000+02:00",40.2,155.294845,67.677733,30.175944,23.178176,0.00226,9.507373,1.7084615,287.5447925,4.621046,125.524563,65.867902,51.841336,10.588745,1.714458,5.551079,0,74.038432,5.3597455,345.1073065,25909,25188,26299
"2016-05-28T00:00:00.000+02:00",28.92,114.656471,151.284888,23.171964,11.142236,0.0156,9.200118,1.760519,311.231796,2.731404,143.471838,47.350214,25.945269,10.049818,1.193376,4.573999,0,64.888069,5.052295,305.256282,25763,25471,26037
"2016-05-29T00:00:00.000+02:00",17.69,89.654341,197.068304,27.021785,12.112459,0.022376,8.148753,1.7315595,335.7595775,9.021171,145.550424,47.294724,23.072183,9.564415,0.578765,4.317736,0,58.269873,5.1659895,302.8352805,24050,23022,24273
"2016-05-30T00:00:00.000+02:00",32.95,119.532744,86.878124,29.937008,22.237104,0.022992,9.311196,2.2131135,270.1322815,12.000524,145.717004,55.191496,43.305274,9.404449,1.099487,4.906548,0,72.704118,5.5978205,349.9267205,24050,22917,23869
"2016-05-31T00:00:00.000+02:00",38.02,110.816977,106.465629,32.267957,29.431907,0.056722,9.599363,2.472808,291.111363,5.04392,145.968569,60.723013,51.790358,9.471205,1.815948,5.82459,0,75.332628,5.994418,361.964649,25326,24789,25381
"2016-06-01T00:00:00.000+02:00",37.91,114.768931,136.114999,34.95516,32.881182,0.030931,9.602749,2.4537115,330.8076635,6.971887,145.798467,54.136647,44.192702,9.273612,2.336728,5.974082,0,75.521167,6.1836735,350.3889655,25451,25006,25716
"2016-06-02T00:00:00.000+02:00",40,138.620522,53.073769,32.447424,26.179688,0.051057,9.681585,2.4584625,262.5125075,15.240583,145.302014,71.488571,66.972976,9.652975,1.774432,6.33272,0,75.84125,6.8352915,399.4408125,25429,25174,26104
"2016-06-03T00:00:00.000+02:00",43.04,144.877946,50.939807,30.344139,23.455661,0.047844,9.464365,2.507386,261.637148,5.664871,145.140324,72.731589,70.176518,9.489551,2.204415,5.618854,0,74.769744,6.906978,392.702844,26215,25493,26378
"2016-06-04T00:00:00.000+02:00",42,105.367825,62.315419,29.648541,26.788648,0.046819,9.582322,2.4542605,236.2038345,1.011838,145.116171,58.439497,45.293134,9.800108,0.99822,5.993595,0,69.10846,6.9122535,342.6732765,25740,25527,26378
"2016-06-05T00:00:00.000+02:00",41,97.110378,31.824706,30.761325,27.185477,0.054114,9.542267,2.479516,198.957783,1.591675,145.006057,68.491006,45.949833,9.701694,0.878333,5.241236,0,66.197908,7.307698,350.36544,24470,23631,24474
"2016-06-06T00:00:00.000+02:00",46.69,122.552404,49.758855,30.125945,27.888436,0.062774,9.646847,2.547365,242.582626,4.873903,144.97417,92.429254,83.885724,9.92785,1.682739,6.508026,0,71.965203,7.395326,423.642195,24716,23904,24571
"2016-06-07T00:00:00.000+02:00",48.7,108.602278,62.038818,33.058021,30.173959,0.045911,9.605681,2.584577,246.109245,3.512606,145.403495,89.649589,129.874389,10.56045,1.66483,6.62142,0,72.477117,7.255051,467.018947,26114,25520,26471
"2016-06-08T00:00:00.000+02:00",40,110.887254,63.293926,32.550163,29.923206,0.058678,9.751298,2.4418955,248.9064205,4.900755,149.458343,88.92914,128.257507,10.287582,1.778843,7.200422,0,70.650183,6.9101425,468.3729175,27009,26189,27222
"2016-06-09T00:00:00.000+02:00",40.16,116.582828,47.34677,30.362385,24.517102,0.087168,9.278704,2.4165955,230.5915525,6.109384,152.423226,93.404236,135.489722,10.273819,1.737579,6.873632,0,73.080248,7.0822495,486.4740955,27594,26949,27921
"2016-06-10T00:00:00.000+02:00",47,105.919198,117.458661,29.753406,22.39736,0.088117,9.277346,2.4201335,287.3142215,2.434311,164.323182,74.935701,79.506399,10.194785,2.415944,6.982652,0,74.161894,7.0433805,421.9982485,27985,27349,28140
"2016-06-11T00:00:00.000+02:00",36.34,87.647717,81.013276,31.381854,28.53039,0.092384,9.389422,2.505849,240.560892,5.004678,168.241045,62.707256,63.761993,9.793628,1.198972,6.321097,0,69.211774,7.12173,393.362173,26754,26748,27316
"2016-06-12T00:00:00.000+02:00",41.69,77.597319,100.341457,30.014298,29.837013,0.090258,9.191377,2.456294,249.528016,2.322306,168.750056,56.820556,50.455576,9.534657,0.963871,5.547678,0,66.516451,6.998655,367.909806,25344,24399,25389
"2016-06-13T00:00:00.000+02:00",39,93.402381,206.527708,31.674286,31.608671,0.082318,9.174835,2.472727,374.942926,1.270503,168.555806,70.799268,45.187382,10.067572,2.07189,7.174617,0,72.373455,6.892322,384.392815,25651,24507,25669
"2016-06-14T00:00:00.000+02:00",31.9,86.786357,212.781851,31.825333,31.62159,0.115632,9.466251,2.4641205,375.0611345,2.922702,168.845541,61.090077,43.319856,10.39518,1.529181,7.978189,0,72.394553,6.7391565,375.2144355,28113,27501,28225
"2016-06-15T00:00:00.000+02:00",28.81,90.138158,222.3893,26.301006,18.925456,0.08132,9.367683,2.4739845,369.6769075,7.479828,169.018029,63.973315,29.154685,9.987509,1.965291,8.265109,0,72.863925,7.0072455,369.7149365,27595,27134,27978
"2016-06-16T00:00:00.000+02:00",35.69,93.34859,179.073623,24.517707,11.1633,0.045196,9.790378,2.479427,320.418221,12.117299,169.590982,61.825106,29.04469,9.988353,1.617013,8.049226,0,75.727807,7.160254,375.12073,26432,26301,27048
"2016-06-17T00:00:00.000+02:00",44.75,101.756064,89.282354,29.281575,26.339574,0.045605,9.904301,2.545074,259.154547,11.503003,169.655139,74.111566,53.457328,10.067566,1.073161,7.675515,0,76.577797,7.384058,411.505133,26068,25349,26342
"2016-06-18T00:00:00.000+02:00",44,75.812274,113.172694,31.494237,32.049153,0.054018,9.557965,1.8953345,264.0356755,1.981624,158.459155,57.499431,40.718286,10.114284,0.859634,6.401053,0,71.013361,7.0609685,354.1077965,25614,25423,26275
"2016-06-19T00:00:00.000+02:00",29.9,64.043702,133.451905,33.64453,33.015283,0.080933,9.422133,1.394553,275.053039,8.060807,161.805457,53.825808,28.590926,9.586405,0.601921,5.177177,0,68.949398,6.530599,343.128498,24563,24194,24693
"2016-06-20T00:00:00.000+02:00",40,101.552382,75.096149,33.618849,33.382657,0.116818,9.686917,1.3446125,254.7983845,5.695017,167.137572,60.930126,79.284096,9.550907,1.761234,7.299647,0,74.715814,6.5050195,412.8794325,24919,24453,24972
"2016-06-21T00:00:00.000+02:00",41.06,101.970112,86.18303,33.151468,33.057044,0.076007,9.738894,1.627448,265.804003,1.489758,168.062089,76.220038,93.972407,9.971412,1.68202,7.554285,0,74.752221,6.975112,440.679342,26350,26224,26909
"2016-06-22T00:00:00.000+02:00",40.69,91.278291,155.324434,33.460388,33.388129,0.027847,9.841306,1.6112025,324.9315975,1.531731,167.730504,63.997645,84.60284,10.240013,1.528814,7.754508,0,74.092003,6.6315465,418.1096045,27083,26742,27616
"2016-06-23T00:00:00.000+02:00",35.23,100.000998,124.116644,32.786319,31.887073,0.042781,9.827413,2.147806,300.809034,12.058668,167.69745,71.277364,84.589481,10.441625,2.121855,7.007804,0,73.724071,7.197166,436.115484,27314,27016,27864
"2016-06-24T00:00:00.000+02:00",38.37,96.175517,103.30939,30.889906,29.399109,0.051054,9.862011,2.499274,272.186261,9.042803,167.477982,62.197858,80.575912,10.409329,1.589838,7.147017,0,72.83436,7.765108,419.040207,26884,26774,27308
"2016-06-25T00:00:00.000+02:00",39.03,74.639331,167.582454,31.196303,28.52297,0.052281,9.831035,2.5527845,314.3771585,0.836415,167.290253,61.265199,43.937885,10.211351,1.307796,6.810067,0,68.95719,7.6249795,368.2411355,26465,26183,27107
"2016-06-26T00:00:00.000+02:00",26.01,63.335572,196.631875,30.532856,27.149797,0.070244,9.130133,2.358494,329.208971,2.245387,167.496829,44.848546,36.604908,9.819495,0.926801,5.508599,0,65.85704,6.954249,340.261854,25716,25005,25949
"2016-06-27T00:00:00.000+02:00",31.69,94.357077,121.708726,31.370394,26.581166,0.085411,9.523646,2.248333,285.874753,11.195018,167.428734,63.202279,96.025855,10.386424,1.560927,7.54227,0,73.276092,6.757089,437.374688,26069,24956,25931
"2016-06-28T00:00:00.000+02:00",40,112.603216,81.799631,24.22068,8.807593,0.074029,9.473559,2.2723895,239.2510975,15.982859,167.292345,88.517191,134.995067,10.671293,1.975501,7.513352,0,74.163214,6.6761285,507.7869505,27833,27283,27983
"2016-06-29T00:00:00.000+02:00",43.64,90.020171,82.070616,27.775029,21.69973,0.06523,10.011799,2.4916525,234.1342275,2.422769,162.2247,99.491333,151.088364,10.791221,1.93767,7.189051,0,74.503762,6.8373095,516.4861795,28096,27696,28496
"2016-06-30T00:00:00.000+02:00",43.42,94.417412,65.312126,30.908793,25.634254,0.067562,9.936435,2.534165,228.810747,2.077535,158.42674,100.935963,156.550489,10.717435,1.566735,7.258205,0,74.80833,6.963858,519.30529,28193,28180,28808
"2016-07-01T00:00:00.000+02:00",46,88.354398,64.137408,31.825403,29.664193,0.081393,9.696325,2.6217655,226.3808855,1.436608,163.726918,95.911148,150.279923,10.721116,1.637492,7.070551,0,74.598944,7.0974615,512.4801615,28727,28296,28937
"2016-07-02T00:00:00.000+02:00",43,67.2984,97.045592,31.390104,29.947005,0.092188,9.60138,2.563015,237.937684,1.865973,166.923682,56.028106,110.023769,10.748515,1.239126,6.353799,0,69.081903,7.201463,429.466336,28044,27738,28595
"2016-07-03T00:00:00.000+02:00",36,51.979249,154.5255,31.171618,27.669109,0.087681,9.41495,2.53988,277.387987,2.40592,167.152708,59.486914,79.776621,10.724019,1.28895,5.613366,0,66.859408,7.513546,400.821452,27035,25821,27043
"2016-07-04T00:00:00.000+02:00",35.41,78.009784,112.858216,28.561761,25.479186,0.078749,9.623818,2.517701,257.129215,1.765499,166.934013,93.710006,137.708484,11.131507,1.989011,7.329647,0,74.361461,7.997508,502.927136,26848,25668,27100
"2016-07-05T00:00:00.000+02:00",44.69,84.081666,96.29577,29.350237,24.820873,0.064536,9.42989,2.5487395,246.5917115,0.73395,167.050261,88.379423,163.375039,11.171903,2.080628,7.535039,0,74.240768,8.2986845,522.8656955,28398,27607,28637
"2016-07-06T00:00:00.000+02:00",43.03,87.498069,87.490352,29.068445,19.962048,0.058632,9.655598,2.594066,236.32721,6.695858,166.946549,89.525992,162.938117,11.024943,2.072965,7.848817,0,72.5716,8.820699,528.44554,29035,28101,29130
"2016-07-07T00:00:00.000+02:00",43.8,98.7322569999999,59.611093,17.809303,4.428814,0.09323,10.245377,2.4750535,193.3951275,7.534448,167.067804,104.73621,169.609185,10.904974,2.009168,7.435196,0,73.577839,8.5282485,551.4030725,28781,28695,29440
"2016-07-08T00:00:00.000+02:00",44.19,96.270809,40.54264,29.487549,24.572065,0.09213,10.495155,2.487639,203.947987,4.873964,167.132557,100.87634,152.570019,10.925798,2.050084,7.4123,0,74.873946,8.515607,529.230615,28524,28290,29114
"2016-07-09T00:00:00.000+02:00",44.19,90.955104,67.024496,31.277468,29.305118,0.081167,10.225287,2.5249015,231.3935415,4.506189,166.951801,70.484962,112.702368,11.049798,2.530221,6.875745,0,68.943162,8.5359855,452.5802315,29109,28694,29243
"2016-07-10T00:00:00.000+02:00",47.12,64.522647,73.679088,30.386237,29.183988,0.06834,9.982687,2.5264945,210.3494815,0.950289,166.724354,67.532482,96.500016,10.741273,1.261727,6.235631,0,66.676594,8.2620235,424.8843895,28103,27111,28254
"2016-07-11T00:00:00.000+02:00",42,95.11179,92.308224,30.3311,28.915555,0.115091,10.273198,2.4812105,259.5361685,4.095462,166.73154,104.483056,134.8094,10.659303,2.070987,7.529033,0,72.952636,8.1465285,511.4779455,28672,27931,29113
"2016-07-12T00:00:00.000+02:00",42,80.88396,125.070994,31.532245,31.589612,0.124005,10.371878,2.5669205,282.1396145,1.637639,166.941822,95.806367,136.18854,10.703031,2.753799,7.075879,-1e-06,74.053067,8.5308935,503.6910365,30183,29607,30425
"2016-07-13T00:00:00.000+02:00",38.1,67.776005,173.956823,30.074625,32.334403,0.106359,10.280069,2.5697915,317.0980755,0.824391,167.929733,84.529725,102.952027,10.829053,2.369519,7.177086,0,75.526143,8.2609415,460.3986185,29667,29027,30085
"2016-07-14T00:00:00.000+02:00",32.6,67.836324,194.321062,30.427033,31.31395,0.092659,10.13404,2.5718855,336.6969535,0.778232,168.084077,75.966783,85.087097,10.647657,2.198195,7.257763,0,75.273376,8.1086065,433.4017865,28356,28055,29006
"2016-07-15T00:00:00.000+02:00",35.04,71.328453,155.536125,31.985273,31.555044,0.096575,10.262444,2.425265,303.189179,1.069184,168.429625,75.284331,84.472049,11.021142,1.788556,7.607254,0,76.108957,8.271878,434.052976,28364,27953,28835
"2016-07-16T00:00:00.000+02:00",40,59.682592,104.390386,32.715194,32.202197,0.079607,9.783201,2.310183,241.16336,1.563335,168.242159,68.172063,83.187269,11.149763,1.230256,7.154369,0,69.692782,8.486492,418.878488,27529,27073,28128
"2016-07-17T00:00:00.000+02:00",42.69,51.184431,87.165766,32.253115,31.302737,0.103977,9.643206,2.311772,213.965004,1.566566,167.57603,57.509321,87.817479,10.724432,0.944945,6.085269,0,67.771783,8.459742,408.455567,26041,25135,26383
"2016-07-18T00:00:00.000+02:00",42.49,72.012773,124.129892,32.033886,30.292816,0.094945,9.316487,2.3047115,270.1855105,1.823225,167.680977,95.187183,135.977177,11.165835,1.98797,7.993643,0,73.242096,8.4640315,503.5221375,26799,26192,26985
"2016-07-19T00:00:00.000+02:00",41.69,74.777623,128.968633,27.388453,11.776256,0.060125,9.103317,2.358351,254.432758,2.747662,167.276588,105.460356,165.819635,10.981726,1.980669,7.93691,0,72.396043,8.535912,543.135501,28990,28891,29505
"2016-07-20T00:00:00.000+02:00",42,83.544934,118.510186,20.336029,9.254875,0.041604,9.210626,2.3310795,243.2293335,14.270186,167.008183,106.471953,172.357409,11.003555,2.486072,7.692869,0,73.893038,8.2538495,563.4371145,29773,29227,30256
"2016-07-21T00:00:00.000+02:00",45.1,83.839282,71.977835,29.208634,25.191135,0.035108,8.865217,2.2762305,221.3934415,10.16265,166.801254,111.340133,176.051696,11.143609,2.702151,7.976322,0,75.991359,8.1019075,570.2710815,29825,28924,30285
"2016-07-22T00:00:00.000+02:00",39.83,65.880923,146.533467,30.206765,30.381961,0.076356,9.127897,2.1960665,284.4034355,0.335144,166.997686,75.986192,135.648248,11.158789,2.486097,7.876462,0,74.491789,8.1328085,483.1132155,29716,29343,30024
"2016-07-23T00:00:00.000+02:00",42,49.951109,161.638022,30.869786,31.387285,0.099025,10.410081,2.2434235,286.5987315,0.148277,167.442374,51.806851,79.114609,11.082718,1.769218,6.441992,0,69.977992,8.2401155,396.0241465,28332,28001,28980
"2016-07-24T00:00:00.000+02:00",39.86,51.410002,140.208341,31.238538,31.438248,0.090752,10.991217,2.3886215,267.7657195,2.003557,167.406026,52.606713,73.211067,10.932085,1.222421,5.853289,1e-06,68.423199,8.3723035,390.0306615,26492,25544,26626
"2016-07-25T00:00:00.000+02:00",40,65.616183,122.690654,31.346778,31.496193,0.060272,10.896248,2.3924145,264.4987425,0.805705,167.075459,88.238857,125.747593,11.37625,2.442079,7.666507,0,73.372477,8.2428525,484.9677795,27302,26161,27087
"2016-07-26T00:00:00.000+02:00",39,71.606979,142.098668,30.322253,30.311599,0.051391,10.666093,2.422766,287.479749,2.337745,166.595345,96.720981,143.087764,11.84988,2.518998,8.127791,0,73.931496,8.398573,513.568573,29115,28445,29133
"2016-07-27T00:00:00.000+02:00",40,72.072435,145.507534,29.933393,28.565958,0.046157,10.386736,2.4240105,288.9362235,0.987198,166.517247,98.158826,144.211396,11.606385,2.386674,7.749006,0,74.923366,7.9046345,514.4447325,30170,29728,30428
"2016-07-28T00:00:00.000+02:00",40.16,80.91281,98.723,30.368745,28.465712,0.074503,10.625023,2.234189,251.403982,9.277504,166.669325,110.035172,150.041241,11.456057,2.326409,7.449784,0,75.567569,7.853311,540.676372,29889,29505,30236
"2016-07-29T00:00:00.000+02:00",43,82.483816,90.292554,28.604773,25.508202,0.092107,10.968101,2.333319,240.282872,5.737081,166.233169,113.189776,161.312203,11.218243,2.360186,7.503133,0,74.843647,8.170578,550.568016,30524,29881,30638
"2016-07-30T00:00:00.000+02:00",47.89,62.483299,114.859071,29.585766,22.864134,0.113266,10.870428,2.420921,243.196885,1.351555,166.187643,73.885852,125.0625,11.091527,2.06804,6.749407,0,68.715195,8.44048,463.552199,29249,29090,29894
"2016-07-31T00:00:00.000+02:00",35.59,55.102317,129.844206,27.43986,24.144309,0.117203,10.523653,2.3453095,249.5168575,0.558531,166.215207,46.867652,90.094449,10.829994,2.111711,5.811526,0,65.773587,8.4582285,396.7208855,27737,26666,27968
"2016-08-01T00:00:00.000+02:00",44.32,75.434655,92.915075,30.896315,29.685809,0.127781,10.822674,2.345721,242.22803,1.161217,166.75799,80.897199,144.687609,10.969781,3.014764,7.369741,0,70.530602,8.501654,493.890557,27965,26828,28049
"2016-08-02T00:00:00.000+02:00",40,80.51143,75.176904,30.865852,30.809296,0.113512,10.80517,2.4183215,230.7004855,2.199645,166.551407,96.943171,160.364613,10.909193,2.825721,7.552427,0,71.069726,8.3806275,526.7965305,28942,28268,29106
"2016-08-03T00:00:00.000+02:00",43.69,85.879065,63.405112,30.160012,29.607284,0.097533,10.528579,2.4161765,222.0937615,2.226582,166.170699,99.128949,164.027693,11.101257,2.863911,7.569032,0,70.887985,8.3374905,532.3135985,29407,28599,29625
"2016-08-04T00:00:00.000+02:00",46.1,75.197459,111.118091,29.310526,29.013353,0.096724,10.972159,2.4123195,258.1206315,0.889562,166.024941,77.851251,166.790558,11.292771,3.290064,7.131719,0,69.200856,8.4073925,510.8791145,29360,28534,29667
"2016-08-05T00:00:00.000+02:00",39.5,66.490432,155.490425,29.679463,30.029907,0.072124,10.942636,2.468613,295.1736,0.57346,166.675146,71.940041,130.88157,11.588851,3.273961,8.202274,0,69.871114,8.246426,471.252843,29653,29053,29896
"2016-08-06T00:00:00.000+02:00",38.01,57.282012,178.000139,30.764115,30.83751,0.026877,10.244351,2.394318,309.549322,4.085362,157.565387,55.127839,54.67414,11.310668,2.962392,6.775931,0,65.672615,8.25795,366.432284,28127,27956,28324
"2016-08-07T00:00:00.000+02:00",34.3,46.274869,179.275353,31.320445,31.123602,0.045355,9.394081,2.3057835,299.7394885,8.251855,161.831656,51.030949,40.333341,10.887086,2.120151,6.482889,0,63.627011,8.1649075,352.7298455,26236,25531,26520
"2016-08-08T00:00:00.000+02:00",36.48,75.337531,147.923666,31.128001,31.456508,0.063334,10.398826,2.3438905,298.6517565,11.90423,166.168139,78.79358,64.420693,11.502545,3.343536,8.526949,0,69.826717,8.1956905,422.6820795,26255,25737,26608
