"time","exports_francia","imports_francia","saldo_francia","exports_portugal","imports_portugal","saldo_portugal","exports_marruecos","imports_marruecos","saldo_marruecos","exports_andorra","imports_andorra","saldo_andorra","output_baleares","input_baleares"
"2016-07-30T00:00:00.000+02:00",-2.548,53071.975,53069.427,-20000.858,12789.662,-7211.196,-17884.5,0,-17884.5,0,0,0,-5164.647,5164.647
"2016-07-31T00:00:00.000+02:00",-33.162,59300.956,59267.794,-24352.446,7266.495,-17085.951,-16157.2,0,-16157.2,0,0,0,-4504.334,4504.334
"2016-08-01T00:00:00.000+02:00",-5.735,53685.297,53679.562,-18730.076,26388.034,7657.958,-17157.8,0,-17157.8,-756.21,0.47,-755.74,-5692.16,5692.16
"2016-08-02T00:00:00.000+02:00",-2.55,53204.35,53201.8,-17801.493,21882.258,4080.76500000001,-17678,0,-17678,-1176.66,0,-1176.66,-5584.032,5584.032
"2016-08-03T00:00:00.000+02:00",-107.622,37779.256,37671.634,-8389.716,39452.914,31063.198,-19051,0,-19051,-1195.42,0,-1195.42,-5526.577,5526.577
"2016-08-04T00:00:00.000+02:00",-277.444,30764.084,30486.64,-12057.604,38306.048,26248.444,-19021.7,0,-19021.7,-1265.95,0,-1265.95,-5501.865,5501.865
"2016-08-05T00:00:00.000+02:00",-65.167,35677.421,35612.254,-16601.559,22487.833,5886.274,-19475.2,0,-19475.2,-1150.16,0,-1150.16,-5298.135,5298.135
"2016-08-06T00:00:00.000+02:00",-2.601,60840.378,60837.777,-20401.319,11778.511,-8622.808,-18120.1,0,-18120.1,-1217.48,0,-1217.48,-5475.254,5475.254
"2016-08-07T00:00:00.000+02:00",-2.556,62038.057,62035.501,-22318.643,5406.133,-16912.51,-16404.4,5.9,-16398.5,-1172.81,0,-1172.81,-5052.197,5052.197
"2016-08-08T00:00:00.000+02:00",-19.227,40285.185,40265.958,-6826.414,23145.476,16319.062,-19128.2,0,-19128.2,-1096.06,0,-1096.06,-5785.905,5785.905
"2016-08-09T00:00:00.000+02:00",-38.894,31485.757,31446.863,-15315.78,20948.233,5632.453,-18956.8,0,-18956.8,-1193.2,0,-1193.2,-5647.796,5647.796
"2016-08-10T00:00:00.000+02:00",-108.652,29783.579,29674.927,-19663.041,14007.611,-5655.43,-17746.8,0,-17746.8,-1095.25,0,-1095.25,-5494.521,5494.521
"2016-08-11T00:00:00.000+02:00",-4.542,31436.842,31432.3,-13858.7,16013.947,2155.247,-16504.8,0,-16504.8,-1091.9,0,-1091.9,-5569.819,5569.819
"2016-08-12T00:00:00.000+02:00",-2.597,38568.861,38566.264,-4174.135,22266.59,18092.455,-18673.9,0,-18673.9,-1106.58,0,-1106.58,-5496.077,5496.077
"2016-08-13T00:00:00.000+02:00",-43.64,53245.206,53201.566,-5296.403,13632.856,8336.453,-18475.9,0,-18475.9,-1220.04,0,-1220.04,-4516.171,4516.171
"2016-08-14T00:00:00.000+02:00",-2.81,57212.542,57209.732,-19411.864,4447.201,-14964.663,-15097.4,21,-15076.4,-1094.26,0,-1094.26,-3872.88,3872.88
"2016-08-15T00:00:00.000+02:00",-204.233,40548.992,40344.759,-8600.345,16803.426,8203.081,-17542.2,0,-17542.2,-1016.93,0,-1016.93,-3765.14,3765.14
"2016-08-16T00:00:00.000+02:00",-3.218,45015.114,45011.896,-8752.413,27191.083,18438.67,-19580.6,0,-19580.6,-1142.49,0,-1142.49,-4789.324,4789.324
"2016-08-17T00:00:00.000+02:00",-38.646,40744.308,40705.662,-11143.65,26274.685,15131.035,-19264.5,0,-19264.5,-1304.7,0,-1304.7,-4784.443,4784.443
"2016-08-18T00:00:00.000+02:00",-2.718,44679.763,44677.045,-8341.914,20608.091,12266.177,-18854.5,0,-18854.5,-1328.65,0,-1328.65,-5053.969,5053.969
"2016-08-19T00:00:00.000+02:00",-2.995,45526.723,45523.728,-13307.089,17754.563,4447.474,-18259.5,0,-18259.5,-1337.19,0,-1337.19,-4839.091,4839.091
"2016-08-20T00:00:00.000+02:00",-2.597,53958.856,53956.259,-5074.446,22587.025,17512.579,-16758.2,0,-16758.2,-1242.34,0,-1242.34,-4506.278,4506.278
"2016-08-21T00:00:00.000+02:00",-9.251,54966.759,54957.508,-20512.498,8839.262,-11673.236,-14787.2,3.6,-14783.6,-1180.6,0,-1180.6,-4199.256,4199.256
"2016-08-22T00:00:00.000+02:00",-2.924,54322.053,54319.129,-4582.332,24297.083,19714.751,-17825.1,0,-17825.1,-1327.24,0,-1327.24,-4841.899,4841.899
"2016-08-23T00:00:00.000+02:00",-27.888,50442.878,50414.99,-7482.356,15323.3,7840.944,-17615.3,0,-17615.3,-1362.41,0,-1362.41,-4726.383,4726.383
"2016-08-24T00:00:00.000+02:00",-87.04,49790.481,49703.441,-9864.584,13883.164,4018.58,-17057.8,0,-17057.8,-1379.76,0,-1379.76,-4676.529,4676.529
"2016-08-25T00:00:00.000+02:00",-768.67,43724.669,42955.999,-9037.044,16594.044,7557,-17677.2,0,-17677.2,-1377.76,0,-1377.76,-4368.168,4368.168
"2016-08-26T00:00:00.000+02:00",-2.59,47096.357,47093.767,-9483.894,17720.177,8236.283,-18269,0,-18269,-1359.76,0,-1359.76,-4284.706,4284.706
"2016-08-27T00:00:00.000+02:00",-49.025,56529.246,56480.221,-18355.632,11713.266,-6642.366,-18454,0,-18454,-1247.18,0,-1247.18,-4554.187,4554.187
"2016-08-28T00:00:00.000+02:00",-115.401,62563.444,62448.043,-19854.478,16845.511,-3008.967,-18184.1,0,-18184.1,-1202.84,0,-1202.84,-3497.774,3497.774
"2016-08-29T00:00:00.000+02:00",-7759.152,32663.765,24904.613,-15008.044,30373.947,15365.903,-19207.9,0,-19207.9,-1339.43,0,-1339.43,-4922.51,4922.51
"2016-08-30T00:00:00.000+02:00",-1768.383,32108.292,30339.909,-11017.321,34808.321,23791,-18812.8,0,-18812.8,-1317.09,0,-1317.09,-5152.897,5152.897
"2016-08-31T00:00:00.000+02:00",-585.46,33866.03,33280.57,-14341.933,31631.504,17289.571,-18347.9,0,-18347.9,-1332.4,0,-1332.4,-5062.737,5062.737
"2016-09-01T00:00:00.000+02:00",-306.523,39185.248,38878.725,-13141.393,21592.445,8451.052,-9560.96,0.4,-9560.56,-1185.12,0.2,-1184.92,-4999.191,4999.191
"2016-09-02T00:00:00.000+02:00",-220.344,44391.864,44171.52,-11420.98,20780.575,9359.595,-8874.2,0,-8874.2,-1124.77,0,-1124.77,-5523.768,5523.768
"2016-09-03T00:00:00.000+02:00",-279.529,46691.49,46411.961,-12915.424,26468.645,13553.221,-9371.6,0,-9371.6,-1018.76,0,-1018.76,-4349.376,4349.376
"2016-09-04T00:00:00.000+02:00",-292.111,31559.368,31267.257,-19249.588,17897.957,-1351.631,-9501.5,0,-9501.5,-969.99,0,-969.99,-3592.512,3592.512
"2016-09-05T00:00:00.000+02:00",-2181.051,31558.571,29377.52,-10356.88,32239.993,21883.113,-10244.8,0,-10244.8,-1147.6,0.26,-1147.34,-4969.641,4969.641
"2016-09-06T00:00:00.000+02:00",-668.483,44701.481,44032.998,-6957.196,34880.902,27923.706,-9308.5,0,-9308.5,-1203.59,0,-1203.59,-4963.637,4963.637
"2016-09-07T00:00:00.000+02:00",-134.032,45164.53,45030.498,-13756.328,29315.896,15559.568,-9105.6,0,-9105.6,-1181.3,0,-1181.3,-5117.084,5117.084
"2016-09-08T00:00:00.000+02:00",-393.649,46691.588,46297.939,-10515.257,22816.285,12301.028,-8938.9,0,-8938.9,-880.19,0,-880.19,-5029.041,5029.041
"2016-09-09T00:00:00.000+02:00",-183.737,48126.53,47942.793,-7008.245,26644.532,19636.287,-9408.8,0,-9408.8,-1202.17,0.34,-1201.83,-5355.72,5355.72
"2016-09-10T00:00:00.000+02:00",-2.593,60371.024,60368.431,-12406.262,17607.428,5201.166,-2578.9,10.6,-2568.3,-1030.68,0,-1030.68,-4646.204,4646.204
"2016-09-11T00:00:00.000+02:00",-2.635,57561.429,57558.794,-18821.513,6858.066,-11963.447,0,0,0,-994.24,0,-994.24,-3732.997,3732.997
"2016-09-12T00:00:00.000+02:00",-3957.645,36919.996,32962.351,-12024.904,15974.161,3949.257,0,0,0,-1006.06,0,-1006.06,-3041.151,3041.151
"2016-09-13T00:00:00.000+02:00",-11121.785,27730.15,16608.365,-4414.103,32575.801,28161.698,0,0,0,-1035.59,0.13,-1035.46,-3665.866,3665.866
"2016-09-14T00:00:00.000+02:00",-16185.528,21693.54,5508.012,-6863.273,25973.917,19110.644,-1826.4,20.1,-1806.3,-1056.81,0,-1056.81,-3442.305,3442.305
"2016-09-15T00:00:00.000+02:00",-10849.191,25073.165,14223.974,-12984.487,18287.7,5303.213,-7164.4,1.4,-7163,-1029.9,0,-1029.9,-2994.884,2994.884
"2016-09-16T00:00:00.000+02:00",-254.461,41268.796,41014.335,-18189.373,11649.734,-6539.639,-4617.3,107.5,-4509.8,-943.78,0,-943.78,-3678.306,3678.306
"2016-09-17T00:00:00.000+02:00",-25.369,46263.187,46237.818,-16940.469,8984.626,-7955.843,-5282.9,93.9,-5189,-1026.15,0,-1026.15,-3643.705,3643.705
"2016-09-18T00:00:00.000+02:00",-3.332,49407.744,49404.412,-32670.208,4816.772,-27853.436,-8663.5,2.3,-8661.2,-984.16,0,-984.16,-3659.947,3659.947
"2016-09-19T00:00:00.000+02:00",-89.609,56742.811,56653.202,-21788.552,13424.735,-8363.817,-9017.1,0,-9017.1,-523.6,0.21,-523.39,-3791.491,3791.491
"2016-09-20T00:00:00.000+02:00",-891.935,44587.279,43695.344,-21387.779,13678.487,-7709.292,-8482.4,0,-8482.4,-361.32,0,-361.32,-3674.505,3674.505
"2016-09-21T00:00:00.000+02:00",-1389.735,41470.247,40080.512,-10647.371,19855.017,9207.646,-11242.73,0.02,-11242.71,-363.61,0,-363.61,-4415.948,4415.948
"2016-09-22T00:00:00.000+02:00",-305.812,51519.674,51213.862,-10359.613,18633.89,8274.277,-8629.54,0,-8629.54,-363.47,0,-363.47,-4595.443,4595.443
"2016-09-23T00:00:00.000+02:00",-689.704,46665.631,45975.927,-11470.506,19172.576,7702.07,-11349.89,0,-11349.89,-540.23,0.13,-540.1,-3407.746,3407.746
"2016-09-24T00:00:00.000+02:00",-600.597,55297.475,54696.878,-19510.452,13866.803,-5643.649,-13087.06,0,-13087.06,-1037.16,0,-1037.16,-2614.55,2614.55
"2016-09-25T00:00:00.000+02:00",-2.537,52926.039,52923.502,-17451.06,9483.04,-7968.02,-8611.6,201.69,-8409.91,-1003.21,0,-1003.21,-1665.49,1665.49
"2016-09-26T00:00:00.000+02:00",-1099.878,49818.791,48718.913,-5716.005,34063.998,28347.993,-15105.53,0.09,-15105.44,-524.04,0.15,-523.89,-1498.91,1498.91
"2016-09-27T00:00:00.000+02:00",-2295.369,34855.667,32560.298,-7197.551,21790.606,14593.055,-12334.7,12.1,-12322.6,-362.43,0,-362.43,-1470.312,1470.312
"2016-09-28T00:00:00.000+02:00",-7833.949,18368.064,10534.115,-6061.853,23862.971,17801.118,-16928.1,0,-16928.1,-574.03,0,-574.03,-1884.816,1884.816
"2016-09-29T00:00:00.000+02:00",-1428.3,44337.616,42909.316,-10284.151,15784.523,5500.372,-19026,0,-19026,-992.54,0,-992.54,-2204.885,2204.885
"2016-09-30T00:00:00.000+02:00",-1137.283,44513.837,43376.554,-14742.635,11172.492,-3570.143,-17754.1,0,-17754.1,-984.25,0,-984.25,-1631.016,1631.016
"2016-10-01T00:00:00.000+02:00",-3.239,57462.823,57459.584,-17206.371,17015.37,-191.001,-18784.5,0,-18784.5,-997.54,0,-997.54,-1490.357,1490.357
"2016-10-02T00:00:00.000+02:00",-27.071,65717.629,65690.558,-23156.292,13446.421,-9709.871,-17138.3,0,-17138.3,-951.2,0,-951.2,-1483.661,1483.661
"2016-10-03T00:00:00.000+02:00",-208.306,45505.857,45297.551,-15751.631,16117.504,365.873000000001,-18630.6,0,-18630.6,-546.13,0.48,-545.65,-2881.266,2881.266
"2016-10-04T00:00:00.000+02:00",-549.702,34159.035,33609.333,-15316.716,20252.662,4935.946,-18819.9,0,-18819.9,-1089.31,0,-1089.31,-3372.495,3372.495
"2016-10-05T00:00:00.000+02:00",-371.248,35777.175,35405.927,-9361.928,19854.51,10492.582,-19577.9,0,-19577.9,-1193.16,0,-1193.16,-4225.479,4225.479
"2016-10-06T00:00:00.000+02:00",-2144.526,13457.656,11313.13,-17342.373,16103.679,-1238.694,-20046.3,0,-20046.3,-1092.09,0,-1092.09,-4058.639,4058.639
"2016-10-07T00:00:00.000+02:00",-9167.71,6963.22,-2204.49,-16652.317,17491.345,839.028000000013,-18937.3,0,-18937.3,-1084.98,0,-1084.98,-4311.879,4311.879
"2016-10-08T00:00:00.000+02:00",-192.789,52589.363,52396.574,-22864.835,11231.332,-11633.503,-18446.1,0,-18446.1,-1103.93,0,-1103.93,-3879.273,3879.273
"2016-10-09T00:00:00.000+02:00",-866.581,45988.675,45122.094,-38375.532,5082.242,-33293.29,-17470.9,0,-17470.9,-1074.97,0,-1074.97,-2819.837,2819.837
"2016-10-10T00:00:00.000+02:00",-32335.484,13440.884,-18894.6,-20897.052,13042.405,-7854.64699999999,-18640.2,0,-18640.2,-1130.2,0,-1130.2,-2278.541,2278.541
"2016-10-11T00:00:00.000+02:00",-41609.518,6927.69,-34681.828,-17284.945,15835.741,-1449.204,-17834.1,0,-17834.1,-1164.53,0,-1164.53,-1768.78,1768.78
"2016-10-12T00:00:00.000+02:00",-50121.069,281.436,-49839.633,-22121.657,10017.668,-12103.989,-17063,0,-17063,-1298.95,0,-1298.95,-2137.624,2137.624
"2016-10-13T00:00:00.000+02:00",-41147.171,4919.57,-36227.601,-18070.884,12745.559,-5325.32499999999,-18597.8,0,-18597.8,-1179.67,0,-1179.67,-1469.015,1469.015
"2016-10-14T00:00:00.000+02:00",-43900.348,315.203,-43585.145,-14908.434,16631.828,1723.394,-16162.07,0.71,-16161.36,-955.04,0,-955.04,-1806.667,1806.667
"2016-10-15T00:00:00.000+02:00",-2810.819,36901.272,34090.453,-19381.262,10262.752,-9118.51,-8932.5,0,-8932.5,-1192.6,0,-1192.6,-3446.022,3446.022
"2016-10-16T00:00:00.000+02:00",-862.117,53249.394,52387.277,-25572.492,5197.546,-20374.946,-9263.8,0,-9263.8,-1057.34,0,-1057.34,-2910.081,2910.081
"2016-10-17T00:00:00.000+02:00",-27143.29,18363.137,-8780.153,-10648.307,20367.973,9719.666,-9169.5,0,-9169.5,-1060.44,0,-1060.44,-3585.902,3585.902
"2016-10-18T00:00:00.000+02:00",-35331.958,5550.93,-29781.028,-13417.207,19957.97,6540.763,-9373.3,0,-9373.3,-1099.27,0,-1099.27,-3392.669,3392.669
"2016-10-19T00:00:00.000+02:00",-35894.473,8329.229,-27565.244,-23360.292,10682.391,-12677.901,-9340.4,0,-9340.4,-1090.02,0,-1090.02,-3913.877,3913.877
"2016-10-20T00:00:00.000+02:00",-42869.499,197.167,-42672.332,-28112.367,13448.058,-14664.309,-8831.7,0,-8831.7,-1103.98,0,-1103.98,-3978.417,3978.417
"2016-10-21T00:00:00.000+02:00",-44205.15,59.891,-44145.259,-19426.337,15829.275,-3597.062,-9034.1,0,-9034.1,-1161.28,0,-1161.28,-3470.904,3470.904
"2016-10-22T00:00:00.000+02:00",-27138.916,15028.493,-12110.423,-12166.62,20970.412,8803.792,-9639.9,0,-9639.9,-1231.32,0,-1231.32,-3092.257,3092.257
"2016-10-23T00:00:00.000+02:00",-52724.358,518.173,-52206.185,-10334.978,25896.955,15561.977,-9140.2,0,-9140.2,-1171.95,0,-1171.95,-2743.372,2743.372
"2016-10-24T00:00:00.000+02:00",-47824.604,1507.858,-46316.746,-1860.533,45717.711,43857.178,-9619.2,0,-9619.2,-1154.9,0,-1154.9,-3466.368,3466.368
"2016-10-25T00:00:00.000+02:00",-47427.615,3766.324,-43661.291,-3748.962,37211.594,33462.632,-9254.7,0,-9254.7,-1154.38,0,-1154.38,-2930.213,2930.213
"2016-10-26T00:00:00.000+02:00",-42190.225,12065.693,-30124.532,-15713.78,20264.146,4550.366,-9696.3,0,-9696.3,-1125.67,0,-1125.67,-2195.337,2195.337
"2016-10-27T00:00:00.000+02:00",-33297.073,8365.506,-24931.567,-10902.077,21888.251,10986.174,-9807.5,0,-9807.5,-1125.75,0,-1125.75,-2818.801,2818.801
"2016-10-28T00:00:00.000+02:00",-22779.657,27203.054,4423.39700000001,-15418.693,19828.164,4409.471,-9846.5,0,-9846.5,-615.47,0,-615.47,-3200.04,3200.04
"2016-10-29T00:00:00.000+02:00",-3998.794,38475.175,34476.381,-14304.058,9144.452,-5159.606,-9597.5,0,-9597.5,-241.89,0.16,-241.73,-2747.606,2747.606
"2016-10-30T00:00:00.000+02:00",-70.211,59460.263,59390.052,-33054.452,3693.882,-29360.57,-9806.3,0,-9806.3,-401.09,0.26,-400.83,-2529.835,2529.835
"2016-10-31T00:00:00.000+01:00",-237.678,62283.456,62045.778,-19298.827,10140.255,-9158.572,-9858.3,0,-9858.3,-1287.89,0,-1287.89,-2478.557,2478.557
"2016-11-01T00:00:00.000+01:00",-4007.481,49564.16,45556.679,-17403.473,9277.288,-8126.185,-9974.8,0,-9974.8,-1093.55,0.13,-1093.42,-2370.168,2370.168
"2016-11-02T00:00:00.000+01:00",-30157.207,22003.308,-8153.899,-11009.386,23718.172,12708.786,-9994.2,0,-9994.2,-913.78,0,-913.78,-2815.085,2815.085
"2016-11-03T00:00:00.000+01:00",-27913.959,19287.178,-8626.781,-15376.635,21432.839,6056.204,-9533.5,0,-9533.5,-1021.05,0,-1021.05,-2874.657,2874.657
"2016-11-04T00:00:00.000+01:00",-44420.041,1976.892,-42443.149,-5877.617,34541.028,28663.411,-9238,0,-9238,-1049.78,0,-1049.78,-2740.565,2740.565
"2016-11-05T00:00:00.000+01:00",-9823.402,20618.988,10795.586,-16988.095,17666.701,678.606,-9623.8,0,-9623.8,-1147.9,0,-1147.9,-2417.17,2417.17
"2016-11-06T00:00:00.000+01:00",-2427.427,37489.72,35062.293,-13436.721,10984.594,-2452.127,-9443.7,0,-9443.7,-740.64,0,-740.64,-2037.268,2037.268
"2016-11-07T00:00:00.000+01:00",-33857.351,15758.674,-18098.677,-5661.408,36451.277,30789.869,-9229.5,0,-9229.5,-1103.94,0,-1103.94,-1898.122,1898.122
"2016-11-08T00:00:00.000+01:00",-38240.401,1087.913,-37152.488,-17021.12,16880.497,-140.623,-9329.3,0,-9329.3,-1168.89,0,-1168.89,-2024.697,2024.697
"2016-11-09T00:00:00.000+01:00",-45050.456,161.308,-44889.148,-8235.819,21344.59,13108.771,-8150,0.5,-8149.5,-1189.81,0,-1189.81,-1913.328,1913.328
"2016-11-10T00:00:00.000+01:00",-28735.406,6019.844,-22715.562,-13100.908,23602.64,10501.732,-8647.2,0,-8647.2,-1143.71,0,-1143.71,-1928.794,1928.794
"2016-11-11T00:00:00.000+01:00",-14849.654,28627.059,13777.405,-23786.488,14327.843,-9458.645,-8299.6,0.1,-8299.5,-1128.7,0,-1128.7,-1930.608,1930.608
"2016-11-12T00:00:00.000+01:00",-7430.936,38892.538,31461.602,-26278.349,16938.128,-9340.221,-8065.1,0.3,-8064.8,-1221.45,0,-1221.45,-2016.36,2016.36
"2016-11-13T00:00:00.000+01:00",-11834.267,35587.462,23753.195,-27744.269,18174.326,-9569.943,-8648.5,0,-8648.5,-1155.06,0,-1155.06,-1870.517,1870.517
"2016-11-14T00:00:00.000+01:00",-49929.257,1644.715,-48284.542,-12522.209,39582.119,27059.91,-8588.8,0,-8588.8,-1462.26,0,-1462.26,-2075.414,2075.414
"2016-11-15T00:00:00.000+01:00",-54128.44,214.372,-53914.068,-7340.705,35952.939,28612.234,-9307.6,0,-9307.6,-1567.28,0,-1567.28,-2159.136,2159.136
"2016-11-16T00:00:00.000+01:00",-26635.406,24805.558,-1829.848,-22619.69,16014.076,-6605.614,-8295.8,0,-8295.8,-1438.96,0,-1438.96,-2136.111,2136.111
"2016-11-17T00:00:00.000+01:00",-8807.615,41370.871,32563.256,-26293.72,17541.309,-8752.411,-8885.2,0.3,-8884.9,-1459.81,0,-1459.81,-2143.324,2143.324
"2016-11-18T00:00:00.000+01:00",-15782.663,28558.926,12776.263,-22663.573,26058.948,3395.375,-9335.6,0,-9335.6,-1346.81,0,-1346.81,-2116.887,2116.887
"2016-11-19T00:00:00.000+01:00",-1496.882,58770.235,57273.353,-28668.39,17508.195,-11160.195,-9213.3,0,-9213.3,-1249.83,0,-1249.83,-1378.339,1378.339
"2016-11-20T00:00:00.000+01:00",-3433.621,40907.425,37473.804,-16852.988,22513.7,5660.712,-8185.4,28.6,-8156.8,-1198.51,0,-1198.51,-1725.235,1725.235
"2016-11-21T00:00:00.000+01:00",-13652.639,44010.453,30357.814,-18140.722,24903.332,6762.61,-8877.3,0,-8877.3,-880.48,0,-880.48,-831.039,831.039
"2016-11-22T00:00:00.000+01:00",-520.865,57609.004,57088.139,-21774.086,30890.516,9116.43,-9788.1,0,-9788.1,-706.86,0,-706.86,-1076.371,1076.371
"2016-11-23T00:00:00.000+01:00",-8266.456,33390.825,25124.369,-22813.999,23612.773,798.774000000012,-9939.4,0,-9939.4,-742.17,0,-742.17,-737.856,737.856
"2016-11-24T00:00:00.000+01:00",-757.517,62347.699,61590.182,-20564.405,35507.53,14943.125,-9509.4,0,-9509.4,-774.55,0,-774.55,-908.539,908.539
"2016-11-25T00:00:00.000+01:00",-3438.643,48940.983,45502.34,-4765.533,52953.642,48188.109,-9839.6,0,-9839.6,-1049.83,0,-1049.83,-2055.413,2055.413
"2016-11-26T00:00:00.000+01:00",-18.998,73606.043,73587.045,-9670.937,29007.264,19336.327,-8564.5,0.1,-8564.4,-1416.41,0,-1416.41,-2259.705,2259.705
"2016-11-27T00:00:00.000+01:00",-2.559,75199.855,75197.296,-20794.394,20512.85,-281.544000000002,-4107.2,343.3,-3763.9,-1103.54,0,-1103.54,-2271.889,2271.889
"2016-11-28T00:00:00.000+01:00",-4052.129,58042.765,53990.636,-17367.799,23933.157,6565.358,-6706.3,106.7,-6599.6,-1043.23,0,-1043.23,-2200.91,2200.91
"2016-11-29T00:00:00.000+01:00",-31324.568,21520.427,-9804.141,-9533.441,37523.429,27989.988,-8002.8,5.2,-7997.6,-1426.38,0,-1426.38,-2235.168,2235.168
"2016-11-30T00:00:00.000+01:00",-56856.266,0.229,-56856.037,-969.71,48884.855,47915.145,-6864.9,155.1,-6709.8,-1422.43,0,-1422.43,-1830.082,1830.082
"2016-12-01T00:00:00.000+01:00",-53998.982,27.274,-53971.708,-1716.319,51435.822,49719.503,-8162.6,0.9,-8161.7,-745.35,0,-745.35,-2213.222,2213.222
"2016-12-02T00:00:00.000+01:00",-36558.906,2121.686,-34437.22,-7526.527,34591.314,27064.787,-7682.3,65,-7617.3,-466.78,0,-466.78,-2214.691,2214.691
"2016-12-03T00:00:00.000+01:00",-4716.983,36544.411,31827.428,-3730.334,38178.031,34447.697,-7264.8,58.3,-7206.5,-422.07,0,-422.07,-2111.487,2111.487
"2016-12-04T00:00:00.000+01:00",-57.217,60607.044,60549.827,-8094.687,23672.312,15577.625,-6161.6,122.9,-6038.7,-405.5,0,-405.5,-2029.579,2029.579
"2016-12-05T00:00:00.000+01:00",-26527.74,21150.286,-5377.454,-9019.411,26320.533,17301.122,-7361.5,44.6,-7316.9,-471.51,0,-471.51,-2155.032,2155.032
"2016-12-06T00:00:00.000+01:00",-34320.548,20992.209,-13328.339,-11987.551,25538.631,13551.08,-8628.6,0.1,-8628.5,-476.91,0,-476.91,-2033.424,2033.424
"2016-12-07T00:00:00.000+01:00",-1709.049,51534.95,49825.901,-20331.608,22320.891,1989.283,-6307.9,188.7,-6119.2,-476.85,0,-476.85,-2115.936,2115.936
"2016-12-08T00:00:00.000+01:00",-5785.972,39293.281,33507.309,-7135.517,30476.683,23341.166,-9191.3,0,-9191.3,-420.85,0,-420.85,-2032.69,2032.69
"2016-12-09T00:00:00.000+01:00",-4049.72,38248.554,34198.834,-6630.272,32657.979,26027.707,-8009.6,11.7,-7997.9,-469.99,0,-469.99,-2547.288,2547.288
"2016-12-10T00:00:00.000+01:00",-63.218,68359.247,68296.029,-12794.974,29616.962,16821.988,-8693.3,1.7,-8691.6,-420.47,0,-420.47,-2575.757,2575.757
"2016-12-11T00:00:00.000+01:00",-420.63,64136.654,63716.024,-31143.648,13063.823,-18079.825,-8362,49.4,-8312.6,-398.65,0,-398.65,-2448.23,2448.23
"2016-12-12T00:00:00.000+01:00",-17944.129,32050.448,14106.319,-25139.629,17358.586,-7781.043,-7481.2,14.6,-7466.6,-582.63,0,-582.63,-3188.548,3188.548
"2016-12-13T00:00:00.000+01:00",-25538.802,24876.471,-662.330999999998,-21745.123,26690.692,4945.569,-6360.3,196.3,-6164,-563.64,0,-563.64,-1971.259,1971.259
"2016-12-14T00:00:00.000+01:00",-34138.06,7394.621,-26743.439,-18461.319,36999.908,18538.589,-8553.8,1.6,-8552.2,-563.61,0,-563.61,-2969.483,2969.483
"2016-12-15T00:00:00.000+01:00",-27772.208,24269.675,-3502.533,-21531.86,33649.395,12117.535,-9178.7,0,-9178.7,-563.63,0,-563.63,-3381.954,3381.954
"2016-12-16T00:00:00.000+01:00",-12369.986,32498.006,20128.02,-15901.453,45690.18,29788.727,-5082,321.8,-4760.2,-512.09,0,-512.09,-3451.94,3451.94
"2016-12-17T00:00:00.000+01:00",-1845.288,46195.363,44350.075,-8344.319,34634.623,26290.304,-5603.5,314.9,-5288.6,-462.22,0,-462.22,-2765.016,2765.016
"2016-12-18T00:00:00.000+01:00",-186.799,51835.972,51649.173,-9614.722,31317.094,21702.372,-4051.7,272.1,-3779.6,-446.77,0,-446.77,-2671.79,2671.79
"2016-12-19T00:00:00.000+01:00",-33154.874,16904.278,-16250.596,-12180.937,32885.346,20704.409,-7215.7,71,-7144.7,-867.97,0,-867.97,-3347.309,3347.309
"2016-12-20T00:00:00.000+01:00",-32278.618,7051.842,-25226.776,-16996.001,20220.107,3224.106,-7960.1,10.8,-7949.3,-982.75,0,-982.75,-3218.788,3218.788
"2016-12-21T00:00:00.000+01:00",-15368.942,15901.666,532.724,-18632.079,20074.908,1442.829,-7694,5.4,-7688.6,-935.26,0,-935.26,-3099.169,3099.169
"2016-12-22T00:00:00.000+01:00",-2265.298,40899.328,38634.03,-28731.432,15958.913,-12772.519,-6515.2,96.6,-6418.6,-928.31,0,-928.31,-2202.466,2202.466
"2016-12-23T00:00:00.000+01:00",-16.51,61272.4,61255.89,-27851.481,16550.58,-11300.901,-6736.1,125.7,-6610.4,-906.29,0,-906.29,-3334.521,3334.521
"2016-12-24T00:00:00.000+01:00",-32.535,71947.179,71914.644,-33529.621,11383.159,-22146.462,-5255.9,203,-5052.9,-958.36,0,-958.36,-3080.16,3080.16
"2016-12-25T00:00:00.000+01:00",-193.834,68270.778,68076.944,-26814.08,5109.338,-21704.742,-3705,527.4,-3177.6,-772.8,0,-772.8,-2519.122,2519.122
"2016-12-26T00:00:00.000+01:00",-43.403,71432.057,71388.654,-40744.827,9130.386,-31614.441,-5661.2,218.1,-5443.1,-752.94,0,-752.94,-2491.775,2491.775
"2016-12-27T00:00:00.000+01:00",-218.105,71033.357,70815.252,-23470.926,20313.576,-3157.35,-5780.3,138,-5642.3,-881.17,0,-881.17,-3439.541,3439.541
"2016-12-28T00:00:00.000+01:00",-21.41,76256.208,76234.798,-26639.33,14768.865,-11870.465,-5639.5,198,-5441.5,-948.23,0,-948.23,-3470.473,3470.473
"2016-12-29T00:00:00.000+01:00",-26.627,77196.264,77169.637,-20594.069,18073.351,-2520.718,-5377.6,171.7,-5205.9,-994.48,0,-994.48,-3526.934,3526.934
