"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine","exports_portugal","saldo_portugal","exports_francia","imports_portugal","Hydroelectric","saldo_francia","fe_year"
2015-03-01,35.62,21.611498,48.620236,8.543205,3248.035,50.857827,4.488244,-36270.869,-23445.367,-18715.955,12825.502,118.878383,-17532.781,2015
2015-03-02,20.17,21.854445,74.255113,9.040066,3908.088,64.153929,6.124101,-23960.117,-3521.038,-17586.101,20439.079,156.996671,-14639.797,2015
2015-03-03,53.1,22.937035,89.269504,8.495339,3965.976,69.54079,6.665734,-21411.304,385.785,-2508.403,21797.089,175.693425,17983.561,2015
2015-03-04,43.99,24.278632,51.773968,8.870128,3579.984,64.25995,6.550078,-21105.677,8935.116,-23591.619,30040.793,152.502261,-22754.131,2015
2015-03-05,15.99,29.950963,56.855415,8.895707,3776.932,61.684675,6.519543,-14905.802,11913.196,-24304.704,26818.998,150.352548,-23980.518,2015
2015-03-06,39,30.585409,86.734282,9.396271,4012.979,71.655983,6.11973,-8923.265,19290.117,-13321.046,28213.382,174.639424,-2812.952,2015
2015-03-07,47.1,29.736042,66.542631,9.888213,3386.015,65.90444,5.922269,-9565.796,9130.662,-2973.914,18696.458,155.078484,8518.214,2015
2015-03-08,49.29,26.19204,58.441316,9.528847,3151.095,60.233447,5.496183,-20056.439,-4360.212,-1231.123,15696.227,134.691368,16795.529,2015
2015-03-09,37.5,27.409824,71.303473,9.765767,3450.902,68.484644,6.50959,-23574.396,-7236.176,-6690.619,16338.22,162.774121,4119.979,2015
2015-03-10,47.96,29.287182,68.143041,10.044955,3517.776,70.184744,6.177744,-26612.869,-10234.776,-1990.892,16378.093,163.776491,17966.404,2015
2015-03-11,47.96,29.470419,66.12928,10.136758,3481.877,70.873037,6.613355,-30749.292,-18623.1,-2423.157,12126.192,157.643601,20862.48,2015
2015-03-12,47.96,28.59485,67.549314,9.919713,3565.253,71.826616,6.023868,-19293.821,-2119.729,-4425.863,17174.092,142.120191,14700.195,2015
2015-03-13,38.55,25.733594,47.979831,10.051793,3511.08,70.508687,5.703777,-13289.154,16172.473,-17284.193,29461.627,132.234529,-15142.846,2015
2015-03-14,44.2,25.298026,47.645848,9.244335,3340.008,64.863709,5.409479,-13118.695,10989.876,-10505.95,24108.571,111.201418,-5626.603,2015
2015-03-15,43.1,23.829455,59.4891,8.949311,2853.922,63.625524,4.776341,-17794.709,-5060.295,-3227.669,12734.414,108.260005,15335.86,2015
2015-03-16,48.9,28.444758,91.858685,8.390098,3946.837,72.786391,5.500753,-20203.485,-1986.94799999999,-7239.587,18216.537,148.533244,7941.925,2015
2015-03-17,48.31,17.533033,63.372622,8.064752,2268.951,71.787082,5.537727,-14646.324,4213.742,-10693.735,18860.066,134.653829,-653.194000000001,2015
2015-03-18,44.66,8.568135,64.843098,8.09984,2331.72,70.980261,6.026559,-23034.408,-2229.17699999999,-3306.385,20805.231,138.326083,16976.124,2015
2015-03-19,36.28,10.953363,55.150011,8.074454,2331.072,67.727629,6.296587,-12876.745,8154.327,-10664.955,21031.072,91.443983,-5227.211,2015
2015-03-20,35.35,9.215977,50.209794,8.414793,2611.225,68.573768,6.774116,-20599.137,7061.862,-17521.245,27660.999,91.166842,-11497.465,2015
2015-03-21,45.6,11.022587,58.444802,8.469956,3314.692,66.221868,6.257788,-18279.159,11309.888,-12962.632,29589.047,113.17121,-4853.506,2015
2015-03-22,42,12.733925,54.667674,8.353692,2994.754,62.492806,5.84661,-20662.158,8026.06,-2059.108,28688.218,84.779395,20562.436,2015
2015-03-23,50.77,11.392052,81.505311,8.150535,2723.242,71.497112,6.452159,-19341.634,10412.007,-4323.303,29753.641,126.974049,11584.53,2015
2015-03-24,33,11.80474,63.429426,8.484566,3055.535,70.369719,5.621594,-16671.464,26097.307,-20755.585,42768.771,104.661096,-16670.339,2015
2015-03-25,39.5,24.594115,49.93489,8.805671,3473.626,72.502706,5.519179,-9523.679,5294.856,-17999.4,14818.535,84.431235,-17368.765,2015
2015-03-26,41.45,21.741925,54.779206,8.568124,3733.863,73.784846,6.049755,-17191.506,485.804,-16259.291,17677.31,88.547066,-15090.817,2015
2015-03-27,39.5,29.001726,54.845592,8.553904,2694.081,72.404947,5.811269,-31069.525,-23908.739,-14605.05,7160.786,94.623134,-11899.904,2015
2015-03-28,49.59,31.341842,49.172219,8.85552,3087.85,65.483073,5.500968,-22305.371,-16963.835,-225.543,5341.536,83.03803,25428.925,2015
2015-03-29,34.5,27.839864,47.672146,7.810864,2689.027,51.755711,4.375665,-25391.389,-20017.404,-125.677,5373.985,73.94505,27332.02,2015
2015-03-30,31.1,28.635062,54.363414,8.253617,3174.335,65.236405,5.582514,-26179.138,-19682.219,-7893.09,6496.919,89.515254,1414.479,2015
2015-03-31,39.5,31.669309,44.219454,8.176891,3555.663,68.447612,5.775916,-14998.116,-1887.333,-4329.357,13110.783,100.931155,7753.529,2015
2015-04-01,24.65,31.724606,46.497614,7.498708,3354.221,64.007654,5.940603,-18502.187,-7280.62,-15183.268,11221.567,107.796106,-14096.759,2015
2015-04-02,31.55,31.405497,51.389495,6.888289,2809.987,61.140979,5.436945,-13121.981,-514.009,-22858.283,12607.972,96.663563,-22833.952,2015
2015-04-03,37.1,27.754562,65.873404,6.828334,2724.278,57.632364,4.938382,-13172.38,-3356.081,-20428.272,9816.299,86.602275,-20336.44,2015
2015-04-04,39.69,27.934238,53.734257,5.965286,2977.95,53.648541,6.033804,-26852.927,-19970.758,-19628.866,6882.169,87.232336,-18683.805,2015
2015-04-05,30,29.730571,53.133187,5.364421,2599.991,52.311583,5.477133,-27354.603,-22287.472,-13443.883,5067.131,84.959007,-8916.333,2015
2015-04-06,43.25,20.945943,53.577717,5.363027,2604.226,63.084539,6.58218,-17227.387,-8825.358,-3105.96,8402.029,88.620301,10141.164,2015
2015-04-07,41.1,25.12819,55.565352,5.629923,3277.972,70.514835,6.638794,-8400.289,15916.945,-17963.958,24317.234,84.016867,-15487.344,2015
2015-04-08,41.55,22.514317,47.526501,5.727495,3368.693,70.230683,6.650017,-7028.387,12083.496,-9098.274,19111.883,84.981705,-4819.859,2015
2015-04-09,50,14.861469,56.847045,6.04631,3314.953,73.116409,6.691956,-9815.662,7957.122,-1792.361,17772.784,119.733597,14766.111,2015
2015-04-10,54.1,23.316658,66.771302,6.72453,3330.677,74.557259,6.148366,-18996.167,-5220.838,-117.971,13775.329,108.017169,27313.321,2015
2015-04-11,51.87,19.226155,71.419023,6.658677,3028.751,68.580531,4.815167,-18411.808,-2258.289,-190.394,16153.519,101.874603,26118.932,2015
2015-04-12,50.74,26.551074,59.881636,6.78415,2539.037,59.729258,4.553103,-24284.082,-17178.36,-223.689,7105.722,60.643748,26469.41,2015
2015-04-13,40.54,28.600217,61.20767,7.180095,3339.662,68.732066,5.510037,-18040.003,-8342.312,-12132.024,9697.691,70.98465,-7849.939,2015
2015-04-14,40.1,23.638002,56.085322,7.194539,3126.601,66.460618,5.461341,-22837.637,-14775.233,-11671.869,8062.404,76.475231,-7048.567,2015
2015-04-15,42.53,14.333073,79.994136,7.105714,3327.609,67.666126,5.107052,-22840.593,-7871.38,-857.391,14969.213,89.42493,24021.378,2015
2015-04-16,55.54,19.236384,78.552424,7.336196,3302.554,70.43607,4.756239,-27266.188,-6641.193,-65.409,20624.995,92.235319,26103.725,2015
2015-04-17,54.98,26.563738,88.073521,6.996558,3223.411,71.352112,4.864502,-23161.067,-2792.428,-35.81,20368.639,101.098858,27129.106,2015
2015-04-18,56.26,27.176274,65.800842,6.719799,2905.243,66.539565,4.326069,-12609.924,-2358.074,-24.785,10251.85,73.362381,28466.915,2015
2015-04-19,49.9,29.480947,65.128357,6.669621,2573.813,62.786905,3.506526,-29027.205,-25750.664,-33.618,3276.541,71.501345,28328.825,2015
2015-04-20,57.01,32.413049,71.800291,7.129629,3275.38,71.167461,4.360891,-25175.077,-15868.136,-36.565,9306.941,97.196362,26012.071,2015
2015-04-21,42.9,27.836942,55.389313,7.014322,2403.692,71.16406,4.339418,-33985.808,-30989.748,-26.478,2996.06,74.061978,25054.955,2015
2015-04-22,41.7,24.552385,76.290706,6.676585,1798.07,71.516421,4.995063,-28880.201,-20946.358,-17.043,7933.843,87.088394,27296.74,2015
2015-04-23,59.85,30.554437,84.607294,6.880658,2706.999,72.654128,4.764584,-23836.766,-4629.238,-23.462,19207.528,109.248491,27782.388,2015
2015-04-24,58.75,22.120136,93.714062,7.143124,3105.777,73.550026,4.614676,-27757.912,-11066.726,-17.708,16691.186,92.023273,27540.375,2015
2015-04-25,56,17.310607,82.213498,6.961033,2878.762,64.386231,5.766651,-12871.103,10287.699,-4.154,23158.802,66.627663,26921.001,2015
2015-04-26,37.52,16.342927,83.896524,6.923967,2551.003,56.963597,4.890169,-10297.218,-3018.82,-2.631,7278.398,66.637487,24187.778,2015
2015-04-27,37.52,22.075584,61.972998,7.025548,2813.573,68.623037,6.290737,-29005.543,-26757.225,-57.692,2248.318,80.414835,25327.46,2015
2015-04-28,51.88,30.444492,85.769216,6.991394,2739.009,73.087146,5.239955,-28397.054,-14353.327,-61.427,14043.727,102.73525,27263.139,2015
2015-04-29,60.01,30.956291,87.546613,7.116623,2764.11,73.801669,5.499097,-20573.538,-2601.529,-7.728,17972.009,106.551084,26263.642,2015
2015-04-30,57.88,31.181351,62.950155,7.133234,2840.183,74.160832,5.370317,-34964.91,-18211.691,-253.267,16753.219,94.002988,27419.451,2015
2015-05-01,43.49,24.179417,70.476697,6.910257,2111.573,58.979717,4.66193,-27898.266,-15089.136,-95.424,12809.13,69.949259,23701.175,2015
2015-05-02,50.9,28.273968,77.465556,6.888862,2396.736,59.09216,5.065668,-26542.128,-7788.42299999999,-85.723,18753.705,73.700846,26820.295,2015
2015-05-03,33.1,19.703994,89.470095,6.603186,2133.951,57.783476,4.329292,-21427.621,3508.19,-20.008,24935.811,87.798634,23457.76,2015
2015-05-04,52.2,17.550903,79.374005,7.011253,2011.176,66.033838,5.431281,-12097.351,23028.16,-6550.968,35125.511,97.618515,11525.472,2015
2015-05-05,24,24.789789,69.903997,7.008969,2026.9,66.816659,5.31051,-25636.49,-8429.892,-1053.665,17206.598,121.324176,23621.47,2015
2015-05-06,57,33.837646,97.840993,7.732616,2047.68,70.628367,5.150593,-24668.999,-10806.711,-795.199,13862.288,136.990457,25211.869,2015
2015-05-07,56,33.002153,64.92144,7.932781,2101.378,69.501912,5.05211,-20477.691,-2050.767,-1824.623,18426.924,116.558072,20544.568,2015
2015-05-08,34,29.747711,57.158076,8.308914,2177.41,66.436854,4.435561,-24527.273,-7431.60699999999,-370.978,17095.666,113.82136,26845.12,2015
2015-05-09,56.57,32.779608,74.913619,8.446102,2035.238,65.851125,3.744389,-19077.508,-419.530000000002,-96.552,18657.978,126.714127,27683.366,2015
2015-05-10,48.88,32.472783,61.861563,7.981357,1868.53,61.576089,2.81855,-21173.697,-16374.109,-577.05,4799.588,107.460895,25356.976,2015
2015-05-11,53.85,32.438573,72.424593,7.499658,2105.87,69.900053,4.353671,-15321.114,-3348.455,-412.218,11972.659,125.825536,27346.249,2015
2015-05-12,51.37,31.588204,74.827694,8.204664,2147.774,70.777064,4.529791,-17832.366,-2808.86,-24.381,15023.506,131.593949,27943.699,2015
2015-05-13,49.06,27.31579,64.961155,8.624308,533.564,69.597733,5.65965,-22253.499,-7021.328,-114.615,15232.171,125.414303,26477.632,2015
2015-05-14,55.19,28.730814,51.907692,8.638686,2111.487,66.866037,5.453703,-14902.941,7736.74200000001,-207.777,22639.683,112.700953,27728.861,2015
2015-05-15,31.4,32.806745,43.387308,9.967858,396.863,69.373488,5.228097,-10150.883,5512.316,-1087.153,15663.199,87.596833,27017.453,2015
2015-05-16,43,33.924827,43.487787,9.530591,1991.736,61.329521,4.31391,-14345.878,-7419.341,-630.344,6926.537,82.521547,28692.037,2015
2015-05-17,29.6,34.067585,56.050986,9.139497,1892.333,58.214324,4.211724,-25525.658,-21834.509,-162.707,3691.149,67.548146,29563.765,2015
2015-05-18,51,31.725592,80.263155,8.846206,1619.611,70.111538,5.800669,-18502.23,-8194.381,-90.19,10307.849,122.672923,29437.818,2015
2015-05-19,41.97,25.283544,48.298758,8.886444,1474.459,69.703986,5.271377,-7883.572,6493.785,-932.778,14377.357,91.289893,27993.494,2015
2015-05-20,41.98,30.105087,49.406925,8.969955,1471.522,71.552255,5.172652,-8577.916,4146.334,-1333.744,12724.25,94.944136,26906.971,2015
2015-05-21,43.25,32.799785,44.874441,9.556307,1468.886,72.100309,5.254535,-17206.648,-9645.762,-2374.055,7560.886,88.181119,23772.492,2015
2015-05-22,45.1,32.69176,47.81833,10.347719,1575.806,72.280827,5.280913,-19194.048,-13181.934,-764.244,6012.114,82.298161,26787.97,2015
2015-05-23,38.4,32.597263,42.484753,9.678213,2089.415,61.806792,4.827323,-18693.177,-11685.811,-450.707,7007.366,64.932705,27453.532,2015
2015-05-24,30.6,25.141131,52.82436,9.482565,1984.208,59.282302,4.356987,-16832.536,-7860.646,-193.472,8971.89,56.565835,28598.051,2015
2015-05-25,42.1,28.249936,71.428943,10.432113,3007.641,70.559746,5.319888,-8734.943,8442.139,-419.918,17177.082,93.141144,28801.311,2015
2015-05-26,49.98,33.101677,55.267862,10.641742,3593.074,72.022228,4.892082,-15812.183,-6469.859,-605.068,9342.324,80.364268,27405.173,2015
2015-05-27,47.08,33.333537,53.426417,10.398036,3556.527,72.566948,5.418024,-18633.637,-7302.858,-141.887,11330.779,84.375956,28032.309,2015
2015-05-28,50.8,32.795034,64.654281,10.395434,3678.739,72.893298,5.395662,-16358.893,-10606.928,-33.501,5751.965,95.324527,28184.145,2015
2015-05-29,51,26.97382,66.19838,10.652499,3720.644,73.12762,5.077612,-13798.128,-2101.302,-19.344,11696.826,95.171669,26094.476,2015
2015-05-30,54.05,31.146681,59.087613,10.384765,3415.521,66.559761,4.524082,-5736.982,13378.776,-7.37,19115.758,73.224486,28447.309,2015
2015-05-31,52.42,30.937074,55.039996,9.787642,3035.707,63.1379,4.136949,-15364.825,-5196.819,-5.089,10168.006,59.549006,29682.118,2015
2015-06-01,53.01,30.368323,65.355366,9.807599,3614.89,69.179483,4.855248,-10723.53,7785.611,-191.242,18509.141,96.445125,27580.643,2015
2015-06-02,52.95,31.730605,63.775041,9.898632,2833.315,71.266147,5.312533,-9948.82,7536.394,-186.537,17485.214,107.154496,27285.476,2015
2015-06-03,53.5,30.98435,70.642856,10.022184,2717.583,71.227257,5.759691,-19337.285,-12675.583,-920.688,6661.702,97.72057,25026.754,2015
2015-06-04,56.7,32.683573,71.874084,9.743313,3213.475,70.469995,6.119906,-13737.535,-10097.812,-2928.567,3639.723,89.556513,17069.382,2015
2015-06-05,54.07,32.171329,74.794431,10.124315,3616.79,70.550938,6.194986,-16718.851,-7340.197,-439.996,9378.654,89.795226,25016.672,2015
2015-06-06,50.89,30.941887,59.8378,9.934929,4215.111,63.453087,5.968987,-32815.565,-23346.212,-2.598,9469.353,76.117554,29052.851,2015
2015-06-07,48.53,31.107136,59.606069,9.472596,3329.467,61.499,5.137287,-30957.05,-25735.375,-3.075,5221.675,67.42863,29617.412,2015
2015-06-08,53.75,29.462596,78.26467,9.51849,3715.286,67.505853,5.825588,-18688.827,-1905.031,-9.56,16783.796,86.496386,29146.957,2015
2015-06-09,54.58,26.20176,75.553537,9.384512,4075.963,69.480403,5.845611,-27182.606,-8433.312,-158.241,18749.294,86.750294,28263.717,2015
2015-06-10,57.8,22.097174,78.386538,9.83409,4617.649,70.55792,6.363088,-18575.105,3632.074,-18.819,22207.179,94.173632,28661.748,2015
2015-06-11,62.22,16.561988,90.691601,9.183807,4538.808,70.399449,6.323921,-16192.498,7027.354,-118.624,23219.852,101.712212,28199.334,2015
2015-06-12,62.69,25.285217,74.792691,9.105391,4622.961,72.483952,6.404875,-15245.502,6064.781,-44.296,21310.283,94.523611,28014.4,2015
2015-06-13,60.21,23.630738,58.202111,9.522003,4110.048,67.903897,6.582812,-23380.643,-16225.116,-47.396,7155.527,74.559796,26168.54,2015
2015-06-14,55.67,23.06677,57.494096,9.588092,3774.471,63.316311,5.678927,-36380.841,-32405.263,-45.49,3975.578,69.589379,26904.696,2015
2015-06-15,54.49,21.939051,67.382034,9.331273,4648.708,71.504155,6.880414,-25298.001,-11942.387,-113.306,13355.614,87.461776,26354.85,2015
2015-06-16,52.37,29.719373,52.673667,9.508184,4386.182,72.843342,5.963733,-33960.275,-26897.792,-1684.46,7062.483,67.599457,23554.416,2015
2015-06-17,47.05,33.32666,52.977421,9.581765,4557.125,72.760136,6.119105,-48256.819,-45607.758,-1487.994,2649.061,63.631035,24469.83,2015
2015-06-18,38.45,33.943451,57.572363,9.376825,2926.8,71.09693,7.213193,-30297.299,-23715.053,-4296.492,6582.246,67.686717,14279.521,2015
2015-06-19,41.4,33.688488,60.086917,9.602606,3677.011,71.328288,6.130412,-35059.803,-31693.191,-1598.705,3366.612,64.891141,27369.339,2015
2015-06-20,46.03,33.900801,57.131258,9.287357,4098.644,65.284337,6.066431,-27404.263,-18984.289,-1356.419,8419.974,65.899998,15113.782,2015
2015-06-21,44.2,31.93872,61.89284,9.100286,3826.915,63.921695,5.626126,-33094.461,-26843.477,-671.564,6250.984,67.652791,16021.475,2015
2015-06-22,58,28.887169,77.23179,9.072833,4760.769,69.770493,7.649934,-16393.432,3938.658,-881.059,20332.09,105.327878,26410.063,2015
2015-06-23,62.21,29.467831,78.835492,8.915249,4720.594,70.599569,7.10241,-18991.471,-8380.675,-468.541,10610.796,80.536126,27048.876,2015
2015-06-24,55.5,32.156986,78.673478,9.292347,4353.782,71.442989,6.827373,-29668.708,-19469.737,-278.958,10198.971,82.03278,24629.265,2015
2015-06-25,59.7,32.64867,100.823715,9.79235,4168.757,70.981144,7.421501,-23747.791,-12941.591,-113.295,10806.2,94.450148,24814.383,2015
2015-06-26,63.6,32.699734,99.046008,9.957132,4829.63,70.586246,7.047923,-23873.399,-13580.324,-13.364,10293.075,93.029037,27107.926,2015
2015-06-27,52.65,32.590928,73.184377,9.831455,4839.394,64.36559,5.65072,-25115.788,-13717.422,-166.014,11398.366,86.967368,18883.499,2015
2015-06-28,53.75,32.313174,66.163443,10.0875,4143.874,62.14416,4.953665,-33357.483,-26176.975,-56.754,7180.508,62.286766,28283.547,2015
2015-06-29,48.79,31.716614,99.438217,10.045005,5106.455,67.739275,6.141603,-27395.484,-5630.447,-1458.43,21765.037,91.929682,26430.85,2015
2015-06-30,59.75,31.975126,89.386241,10.218529,5250.831,68.012698,5.965952,-27097.8,-8026.684,-3525.98,19071.116,84.182888,23066.862,2015
2015-07-01,59.52,30.427036,90.344298,10.13614,5205.211,68.65,5.853586,-26734.582,-10875.681,-5019.01,15858.901,72.884067,18993.988,2015
2015-07-02,60.12,28.301575,127.091019,10.279948,4839.783,68.995821,6.452638,-30905.987,-17434.391,-3924.762,13471.596,84.514021,18139.849,2015
2015-07-03,60.61,31.291309,85.927276,10.043528,5283.662,69.404889,6.60348,-29971.912,-12613.612,-8720.486,17358.3,68.070201,8625.342,2015
2015-07-04,59.69,30.697284,83.181441,10.003259,4840.128,64.648973,5.45051,-30102.506,-18823.921,-30.183,11278.585,64.28985,23432.406,2015
2015-07-05,61.11,30.311339,66.724359,9.889501,4893.134,61.493292,4.882241,-27451.403,-19993.798,-15.507,7457.605,56.54198,23769.625,2015
2015-07-06,49.99,30.890865,128.905606,9.683333,5732.986,66.706829,5.984519,-28730.096,-11036.965,-1625.701,17693.131,87.43106,23289.489,2015
2015-07-07,62.7,30.723919,159.063617,9.984361,6208.272,67.490917,7.299649,-24105.984,978.245999999999,-6501.359,25084.23,95.299597,22149.684,2015
2015-07-08,60.53,31.334014,130.315062,9.405831,6231.945,69.508668,7.776471,-32104.681,-5086.32399999999,-3152.953,27018.357,68.052425,23484.786,2015
2015-07-09,49.99,32.183347,138.780861,9.560091,5955.682,71.619999,7.587062,-34138.523,-14774.702,-2772.857,19363.821,73.168216,23506.381,2015
2015-07-10,64.69,32.423866,138.03458,9.407342,4883.198,72.853094,7.378843,-27175.058,-5394.746,-5650.787,21780.312,72.001523,24952.713,2015
2015-07-11,60.25,32.143934,80.461954,9.520929,5844.659,67.428436,6.307993,-23296.996,-6800.432,-777.055,16496.564,58.072239,22532.02,2015
2015-07-12,61.78,32.421687,73.486885,10.195185,5592.109,64.797139,5.334759,-32274.623,-26060.33,-853.184,6214.293,53.068125,26454.754,2015
2015-07-13,61.26,32.315839,157.699077,10.130345,5964.754,71.492955,6.904807,-28945.15,-19236.169,-6479.879,9708.981,75.261731,22531.429,2015
2015-07-14,61.1,31.844675,153.025579,9.813533,5951.362,72.156104,6.916909,-32889.867,-24268.19,-949.452,8621.677,74.420087,22342.525,2015
2015-07-15,60.43,30.570614,160.592099,9.993603,6053.4,72.204802,6.60749,-26451.035,-16271.583,-1671.858,10179.452,75.094267,22411.746,2015
2015-07-16,63.77,28.198925,165.502453,10.230128,6162.221,73.24422,6.370513,-26816.99,-16271.874,-2490.482,10545.116,69.02324,22337.798,2015
2015-07-17,63,23.482341,171.622931,10.162492,5579.841,73.414837,6.703065,-27022.037,-15494.815,-2065.629,11527.222,74.558455,22312.611,2015
2015-07-18,69.48,28.199487,98.523016,10.288841,5971.882,67.067253,5.748988,-28363.048,-15791.848,-945.177,12571.2,55.295454,22254.651,2015
2015-07-19,69.01,29.424759,74.537679,10.342654,5755.017,64.844997,5.38035,-33887.607,-25599.627,-143.914,8287.98,49.637327,26054.175,2015
2015-07-20,63.29,30.473804,169.922114,10.141932,6204.86,70.351434,7.21354,-26422.06,-14923.563,-1840.255,11498.497,79.668155,20980.524,2015
2015-07-21,65.74,29.458131,186.309365,9.959618,6098.069,71.997456,7.245039,-21622.304,-12212.221,-3946.993,9410.083,71.980856,20217.167,2015
2015-07-22,65.74,30.035879,176.858385,10.242597,5628.052,72.88,7.366653,-23755.001,-13047.55,-3448.665,10707.451,65.339973,19738.69,2015
2015-07-23,61.23,30.722631,166.777262,10.352518,6339.989,72.315559,7.013104,-18582.729,-2464.33,-1960.834,16118.399,76.572712,22249.32,2015
2015-07-24,64.1,30.956443,100.187401,10.336544,6517.109,72.258946,7.121185,-17414.482,2282.415,-3606.382,19696.897,54.582797,22771.625,2015
2015-07-25,47.85,31.17808,60.357138,10.058409,6184.166,67.238557,6.467432,-29193.769,-17059.557,-1139.238,12134.212,43.337047,23700.584,2015
2015-07-26,62.1,31.249272,57.076244,10.061402,5734.022,65.069205,5.81038,-28672.7,-20953.885,-225.71,7718.815,42.370755,26675.843,2015
2015-07-27,47.55,31.19369,105.491773,9.776534,6236.309,71.065362,6.881187,-12471.869,8420.9,-10675.822,20892.769,59.556394,23406.73,2015
2015-07-28,61.98,31.006685,118.539793,9.904276,6313.766,71.671576,7.297422,-13769.41,9513.777,-382.915,23283.187,65.316029,23381.349,2015
2015-07-29,61.98,29.866563,126.58241,9.706134,6311.823,71.467478,6.518324,-14090.54,7400.537,-12200.039,21491.077,67.067015,10399.642,2015
2015-07-30,49.1,26.750623,92.843575,9.95591,6349.407,72.516688,6.403154,-35247.277,-23112.811,-11275.682,12134.466,50.985188,12780.834,2015
2015-07-31,55.01,23.079088,78.047062,10.324974,6193.281,73.773882,7.153316,-36823.811,-28136.816,-4775.725,8686.995,56.937129,23719.776,2015
2015-08-01,49,29.614937,64.050416,10.320728,5580.23,67.050088,6.851944,-38122.071,-33757.011,-123.012,4365.06,54.975904,18102.771,2015
2015-08-02,52.54,30.297267,53.652322,10.036925,5643.821,63.529663,5.906039,-34465.038,-32521.314,-4.717,1943.724,49.392085,26226.531,2015
2015-08-03,61.98,25.437614,101.700988,9.735264,5803.705,66.343473,6.519932,-21742.947,-8175.591,-1236.52,13567.356,63.895422,23075.914,2015
2015-08-04,62.47,30.171738,116.720523,9.72407,6067.007,65.945532,6.628003,-21942.263,-9095.284,-164.471,12846.979,72.511985,23341.235,2015
2015-08-05,63.48,29.897985,95.762561,9.770015,6239.29,65.193505,7.525618,-23256.592,-5035.49899999999,-477.149,18221.093,79.055377,23344.627,2015
2015-08-06,62.47,26.949088,136.284334,10.024566,6246.245,66.518363,6.406513,-18779.664,-935.842000000001,-26.512,17843.822,78.071725,22941.466,2015
2015-08-07,63.6,23.523272,121.88064,10.140132,6263.87,67.443626,6.931634,-15313.089,12376.496,-9139.318,27689.585,74.606995,23098.889,2015
2015-08-08,52,17.167825,70.577096,10.772549,5998.536,63.889071,6.286279,-22611.419,-2293.757,-108.61,20317.662,61.930087,25593.449,2015
2015-08-09,46.94,24.139784,67.988993,10.54746,5789.275,62.007418,5.439319,-37057.984,-32827.453,-46.406,4230.531,47.598068,27334.325,2015
2015-08-10,51.25,27.668267,114.604993,10.529333,6218.294,66.761475,6.488013,-25335.757,-7720.132,-10055.691,17615.625,60.06022,25421.403,2015
2015-08-11,63.29,26.69225,113.23989,10.103723,6186.5,67.940216,6.241698,-25140.19,-9723.863,-89.2,15416.327,57.988161,24196.824,2015
2015-08-12,62.01,24.658495,111.403784,10.389867,6009.465,67.607694,6.099613,-21796.73,-439.847999999998,-139.326,21356.882,53.41192,25406.321,2015
2015-08-13,57.6,29.378887,66.519688,10.70551,6179.675,66.521541,6.766306,-23207.34,-13064.736,-436.295,10142.604,41.546322,24947.672,2015
2015-08-14,46.17,27.657391,70.421729,10.748258,6175.699,67.239575,7.020286,-11316.82,9075.93100000001,-52.565,20392.751,43.814673,24771.202,2015
2015-08-15,51.15,25.772031,59.653678,10.804666,5131.122,63.676767,5.752727,-22539.922,-14630.841,-59.504,7909.081,41.61339,27151.183,2015
2015-08-16,55,26.120507,65.370275,10.718904,4193.77,61.654383,5.484459,-26875.522,-23353.912,-13.1,3521.61,41.399785,27431.156,2015
2015-08-17,55.45,27.466622,86.518412,10.307516,5083.085,65.199553,6.983248,-16380.245,-4772.624,-651.431,11607.621,47.650717,14912.907,2015
2015-08-18,49.56,27.559399,76.438425,10.207171,4811.011,66.763364,7.030325,-19567.206,-7449.74,-782.03,12117.466,43.003561,14005.6,2015
2015-08-19,48.1,28.075237,73.562225,10.446446,4603.824,68.285822,7.363356,-19275.339,-8605.181,-490.165,10670.158,51.932083,17245.9,2015
2015-08-20,48.48,29.049362,79.127772,10.604618,4563.907,68.529235,7.107023,-16037.462,-7478.886,-1046.493,8558.576,56.374414,13766.506,2015
2015-08-21,60,25.911356,90.636184,10.373724,5055.955,68.293384,6.884683,-16365.83,-5498.829,-1079.27,10867.001,60.80905,11889.85,2015
2015-08-22,63.5,25.558804,60.895104,10.46033,4799.953,64.126855,5.93431,-22061.641,-10264.088,-1747,11797.553,39.272076,15069.657,2015
2015-08-23,42,27.304198,43.366137,10.085537,4794.379,54.931737,5.483081,-20580.466,-13135.17,-5440.383,7445.296,33.837389,16410.418,2015
2015-08-24,35,27.541461,69.822521,10.215643,5447.822,64.631583,6.799786,-27241.77,-21295.787,-76.955,5945.983,42.000071,22499.806,2015
2015-08-25,63.1,30.854568,93.789545,10.470628,5357.276,70.236814,7.020688,-27300.063,-15119.24,-2.646,12180.823,49.386314,25307.598,2015
2015-08-26,51.12,29.063224,69.090447,10.576595,5434.905,68.206251,7.052091,-28978.4,-18052.241,-85.524,10926.159,43.442153,24782.372,2015
2015-08-27,56.1,28.766198,74.131851,10.24601,5241.628,66.902139,7.222681,-29101.457,-23263.085,-509.132,5838.372,44.184129,23913.918,2015
2015-08-28,59.05,29.303464,93.735452,10.25916,5124.083,69.385362,7.560264,-16696.367,-9846.421,-144.374,6849.946,59.410025,25260.275,2015
2015-08-29,56.1,26.970812,70.098035,9.466551,5317.919,64.69781,7.235614,-25179.319,-23673.035,-143.893,1506.284,39.89533,28768.117,2015
